SEQ='SI'     NUCCHG=14                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  63496277.5   NPRNTI= 5   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------


 -----------------------------------------
 PRTF= 5  TRMPRT= (2P)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   ILREP
   -----
     8       1.71E-16  1.21E-16  7.69E-17  5.47E-17  3.91E-17  2.56E-17  1.90E-17  1.46E-17  1.10E-17  8.93E-18
             6.81E-18  4.08E-18  2.88E-18  2.92E-18  3.87E-18  4.03E-18  3.41E-18  2.03E-18  1.12E-18
    12       2.57E-19  1.85E-19  1.22E-19  9.36E-20  7.73E-20  7.59E-20  9.67E-20  1.46E-19  2.48E-19  3.06E-19
             2.99E-19  2.11E-19  1.56E-19  1.58E-19  2.07E-19  2.15E-19  1.82E-19  1.08E-19  5.95E-20

   INREP
   -----
     4       1.71E-16  1.21E-16  7.69E-17  5.47E-17  3.91E-17  2.56E-17  1.90E-17  1.46E-17  1.10E-17  8.93E-18
             6.81E-18  4.08E-18  2.88E-18  2.92E-18  3.87E-18  4.03E-18  3.41E-18  2.03E-18  1.14E-18
     5       2.57E-19  1.85E-19  1.22E-19  9.36E-20  7.73E-20  7.59E-20  9.67E-20  1.46E-19  2.48E-19  3.06E-19
             2.99E-19  2.11E-19  1.56E-19  1.58E-19  2.07E-19  2.15E-19  1.82E-19  1.08E-19  6.04E-20

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   ILREP
   -----
     8       1.97E-16  1.40E-16  8.84E-17  6.27E-17  4.45E-17  2.86E-17  2.07E-17  1.52E-17  1.03E-17  7.59E-18
             5.27E-18  2.84E-18  1.83E-18  1.68E-18  2.09E-18  2.15E-18  1.81E-18  1.07E-18  5.91E-19
     9       5.14E-18  3.68E-18  2.41E-18  1.81E-18  1.44E-18  1.29E-18  1.57E-18  2.55E-18  6.12E-18  1.13E-17
             1.76E-17  2.27E-17  2.08E-17  1.52E-17  7.42E-18  3.65E-18  1.62E-18  5.01E-19  1.95E-19
    10       2.40E-27  5.20E-27  2.63E-26  1.11E-25  4.81E-25  2.89E-24  8.88E-24  2.04E-23  3.66E-23  3.86E-23
             3.06E-23  1.60E-23  8.18E-24  3.73E-24  1.17E-24  4.51E-25  1.68E-25  4.40E-26  1.58E-26
    12       4.35E-19  3.10E-19  2.01E-19  1.48E-19  1.14E-19  9.12E-20  9.06E-20  1.05E-19  1.36E-19  1.49E-19
             1.35E-19  8.97E-20  6.38E-20  6.23E-20  7.98E-20  8.25E-20  6.95E-20  4.12E-20  2.27E-20

   INREP
   -----
     4       2.02E-16  1.43E-16  9.08E-17  6.45E-17  4.60E-17  2.99E-17  2.22E-17  1.77E-17  1.62E-17  1.85E-17
             2.25E-17  2.53E-17  2.26E-17  1.69E-17  9.47E-18  5.72E-18  3.37E-18  1.55E-18  7.88E-19
     5       4.35E-19  3.10E-19  2.01E-19  1.48E-19  1.14E-19  9.12E-20  9.06E-20  1.05E-19  1.36E-19  1.49E-19
             1.35E-19  8.97E-20  6.38E-20  6.23E-20  7.98E-20  8.25E-20  6.95E-20  4.13E-20  2.31E-20



 --------------------------------
 PRTI= 5  TRMPRT= (2P)  SPNPRT= 2

   INDX TE=  1.00E+01  2.00E+01  5.00E+01  1.00E+02  2.00E+02  5.00E+02  1.00E+03  2.00E+03  5.00E+03  1.00E+04
   ---- ---  2.00E+04  5.00E+04  1.00E+05  2.00E+05  5.00E+05  1.00E+06  2.00E+06  5.00E+06  1.00E+07
     1       2.88E-12  2.04E-12  1.29E-12  9.11E-13  6.45E-13  4.09E-13  2.91E-13  2.08E-13  1.35E-13  9.83E-14
             7.18E-14  4.66E-14  3.28E-14  2.23E-14  1.25E-14  8.11E-15  5.43E-15  3.33E-15  2.17E-15
     2       1.97E-12  1.39E-12  8.81E-13  6.24E-13  4.42E-13  2.81E-13  2.00E-13  1.44E-13  9.34E-14  6.71E-14
             4.63E-14  2.46E-14  1.31E-14  6.12E-15  1.92E-15  7.42E-16  2.76E-16  7.22E-17  2.59E-17
     5       2.01E-12  1.42E-12  8.95E-13  6.31E-13  4.44E-13  2.76E-13  1.90E-13  1.27E-13  7.01E-14  4.13E-14
             2.28E-14  1.08E-14  7.49E-15  5.81E-15  3.93E-15  2.69E-15  1.71E-15  8.20E-16  4.22E-16
     6       8.85E-13  6.26E-13  3.95E-13  2.78E-13  1.96E-13  1.22E-13  8.38E-14  5.63E-14  3.11E-14  1.84E-14
             1.02E-14  4.96E-15  3.57E-15  2.88E-15  2.03E-15  1.42E-15  9.20E-16  4.48E-16  2.32E-16
     8       2.08E-12  1.47E-12  9.27E-13  6.54E-13  4.60E-13  2.86E-13  1.97E-13  1.32E-13  7.33E-14  4.35E-14
             2.42E-14  1.20E-14  8.89E-15  7.40E-15  5.37E-15  3.83E-15  2.50E-15  1.23E-15  6.35E-16
    38       2.50E-12  1.77E-12  1.12E-12  7.88E-13  5.54E-13  3.45E-13  2.38E-13  1.61E-13  8.98E-14  5.38E-14
             3.05E-14  1.63E-14  1.34E-14  1.24E-14  9.89E-15  7.41E-15  5.03E-15  2.55E-15  1.34E-15
   101       1.06E-12  7.51E-13  4.74E-13  3.34E-13  2.35E-13  1.46E-13  1.01E-13  6.83E-14  3.82E-14  2.29E-14
             1.31E-14  7.06E-15  5.95E-15  5.58E-15  4.52E-15  3.41E-15  2.33E-15  1.19E-15  6.27E-16
   172       9.47E-20  6.65E-20  4.13E-20  2.84E-20  1.89E-20  1.01E-20  5.49E-21  2.75E-21  2.92E-21  5.75E-21
             9.31E-21  1.27E-20  1.38E-20  1.40E-20  1.32E-20  1.18E-20  9.99E-21  7.24E-21  4.97E-21
   173       3.22E-15  2.27E-15  1.43E-15  1.01E-15  7.05E-16  4.32E-16  2.90E-16  1.88E-16  9.55E-17  5.19E-17
             2.56E-17  8.72E-18  3.58E-18  1.48E-18  5.56E-19  3.25E-19  2.04E-19  1.02E-19  5.30E-20
   177       2.30E-16  1.62E-16  1.02E-16  7.20E-17  5.04E-17  3.09E-17  2.08E-17  1.35E-17  6.87E-18  3.75E-18
             1.85E-18  6.36E-19  2.63E-19  1.10E-19  4.28E-20  2.60E-20  1.67E-20  8.47E-21  4.44E-21
   178       7.05E-16  4.98E-16  3.14E-16  2.21E-16  1.54E-16  9.46E-17  6.37E-17  4.13E-17  2.11E-17  1.15E-17
             5.72E-18  1.97E-18  8.17E-19  3.43E-19  1.37E-19  8.46E-20  5.52E-20  2.83E-20  1.48E-20
   181       2.24E-20  1.58E-20  9.80E-21  6.74E-21  4.52E-21  2.46E-21  1.40E-21  7.02E-22  2.59E-22  1.72E-22
             1.59E-22  1.39E-22  1.17E-22  9.90E-23  8.12E-23  6.92E-23  5.70E-23  4.07E-23  2.78E-23
   183       7.02E-16  4.95E-16  3.11E-16  2.17E-16  1.50E-16  8.96E-17  5.79E-17  3.52E-17  1.60E-17  7.89E-18
             3.54E-18  1.10E-18  4.24E-19  1.62E-19  4.85E-20  2.22E-20  1.13E-20  4.81E-21  2.36E-21
   188       5.57E-17  3.93E-17  2.47E-17  1.73E-17  1.19E-17  7.12E-18  4.60E-18  2.80E-18  1.27E-18  6.29E-19
             2.83E-19  8.74E-20  3.39E-20  1.29E-20  3.91E-21  1.81E-21  9.33E-22  4.01E-22  1.98E-22
   190       3.99E-15  2.82E-15  1.78E-15  1.26E-15  8.86E-16  5.55E-16  3.84E-16  2.61E-16  1.46E-16  8.73E-17
             4.85E-17  2.00E-17  9.52E-18  4.26E-18  1.36E-18  5.39E-19  2.07E-19  5.63E-20  2.06E-20
   191       1.72E-16  1.21E-16  7.61E-17  5.32E-17  3.68E-17  2.20E-17  1.42E-17  8.63E-18  3.93E-18  1.94E-18
             8.74E-19  2.71E-19  1.05E-19  4.01E-20  1.22E-20  5.66E-21  2.94E-21  1.27E-21  6.27E-22
   194       3.86E-20  2.72E-20  1.70E-20  1.18E-20  8.01E-21  4.56E-21  2.78E-21  1.55E-21  6.16E-22  2.72E-22
             1.11E-22  3.13E-23  1.15E-23  4.16E-24  1.07E-24  3.79E-25  1.34E-25  3.40E-26  1.20E-26
   196       1.14E-18  8.01E-19  5.01E-19  3.47E-19  2.36E-19  1.34E-19  8.19E-20  4.58E-20  1.82E-20  8.04E-21
             3.28E-21  9.22E-22  3.39E-22  1.23E-22  3.15E-23  1.12E-23  3.96E-24  1.00E-24  3.55E-25
   198       1.66E-18  1.17E-18  7.29E-19  5.05E-19  3.44E-19  1.96E-19  1.19E-19  6.67E-20  2.64E-20  1.17E-20
             4.78E-21  1.34E-21  4.95E-22  1.79E-22  4.59E-23  1.63E-23  5.78E-24  1.46E-24  5.18E-25
   200       5.05E-16  3.57E-16  2.25E-16  1.59E-16  1.12E-16  7.02E-17  4.87E-17  3.31E-17  1.85E-17  1.11E-17
             6.21E-18  2.58E-18  1.23E-18  5.56E-19  1.78E-19  7.10E-20  2.73E-20  7.44E-21  2.73E-21
   201       4.12E-20  2.89E-20  1.79E-20  1.22E-20  8.10E-21  4.29E-21  2.38E-21  1.17E-21  3.90E-22  1.76E-22
             9.36E-23  4.89E-23  3.21E-23  2.28E-23  1.66E-23  1.36E-23  1.10E-23  7.75E-24  5.28E-24
   203       2.80E-16  1.97E-16  1.23E-16  8.57E-17  5.85E-17  3.37E-17  2.08E-17  1.19E-17  4.92E-18  2.25E-18
             9.52E-19  2.77E-19  1.04E-19  3.83E-20  1.05E-20  4.21E-21  1.83E-21  6.50E-22  2.94E-22
   208       2.22E-17  1.57E-17  9.79E-18  6.80E-18  4.64E-18  2.67E-18  1.65E-18  9.45E-19  3.90E-19  1.79E-19
             7.56E-20  2.20E-20  8.26E-21  3.05E-21  8.36E-22  3.36E-22  1.46E-22  5.25E-23  2.38E-23
   210       3.76E-16  2.66E-16  1.69E-16  1.19E-16  8.47E-17  5.38E-17  3.79E-17  2.59E-17  1.44E-17  8.44E-18
             4.51E-18  1.75E-18  7.98E-19  3.45E-19  1.06E-19  4.14E-20  1.57E-20  4.23E-21  1.54E-21
   211       7.05E-17  4.96E-17  3.10E-17  2.16E-17  1.47E-17  8.47E-18  5.24E-18  3.00E-18  1.24E-18  5.68E-19
             2.40E-19  6.98E-20  2.62E-20  9.67E-21  2.66E-21  1.07E-21  4.67E-22  1.68E-22  7.63E-23
   212       2.00E-15  1.42E-15  8.95E-16  6.32E-16  4.45E-16  2.79E-16  1.94E-16  1.31E-16  7.40E-17  4.46E-17
             2.50E-17  1.05E-17  5.04E-18  2.28E-18  7.36E-19  2.95E-19  1.14E-19  3.12E-20  1.14E-20
   214       7.87E-20  5.53E-20  3.44E-20  2.37E-20  1.59E-20  8.77E-21  5.15E-21  2.75E-21  1.03E-21  4.36E-22
             1.73E-22  4.74E-23  1.73E-23  6.21E-24  1.59E-24  5.63E-25  1.99E-25  5.05E-26  1.79E-26
   222       1.99E-18  1.39E-18  8.68E-19  5.97E-19  4.01E-19  2.21E-19  1.30E-19  6.94E-20  2.59E-20  1.10E-20
             4.36E-21  1.20E-21  4.36E-22  1.57E-22  4.00E-23  1.42E-23  5.03E-24  1.27E-24  4.51E-25
   223       4.51E-17  3.19E-17  2.02E-17  1.43E-17  1.01E-17  6.44E-18  4.53E-18  3.11E-18  1.73E-18  1.01E-18
             5.43E-19  2.11E-19  9.65E-20  4.17E-20  1.28E-20  5.03E-21  1.91E-21  5.15E-22  1.88E-22
   225       2.98E-18  2.09E-18  1.30E-18  8.96E-19  6.02E-19  3.32E-19  1.95E-19  1.04E-19  3.88E-20  1.65E-20
             6.55E-21  1.80E-21  6.54E-22  2.35E-22  6.01E-23  2.13E-23  7.55E-24  1.91E-24  6.76E-25
   227       3.97E-20  2.78E-20  1.71E-20  1.16E-20  7.56E-21  3.87E-21  2.07E-21  9.83E-22  3.15E-22  1.28E-22
             5.41E-23  1.93E-23  9.75E-24  5.57E-24  3.36E-24  2.57E-24  2.01E-24  1.40E-24  9.51E-25
   228       1.57E-16  1.11E-16  7.04E-17  4.99E-17  3.54E-17  2.25E-17  1.58E-17  1.09E-17  6.06E-18  3.55E-18
             1.90E-18  7.44E-19  3.40E-19  1.47E-19  4.55E-20  1.78E-20  6.79E-21  1.83E-21  6.67E-22
   230       1.46E-16  1.03E-16  6.38E-17  4.39E-17  2.95E-17  1.63E-17  9.66E-18  5.22E-18  1.99E-18  8.67E-19
             3.51E-19  9.83E-20  3.62E-20  1.32E-20  3.47E-21  1.31E-21  5.17E-22  1.61E-22  6.71E-23
   235       1.15E-17  8.08E-18  5.02E-18  3.46E-18  2.32E-18  1.29E-18  7.61E-19  4.12E-19  1.57E-19  6.84E-20
             2.77E-20  7.75E-21  2.86E-21  1.04E-21  2.74E-22  1.03E-22  4.09E-23  1.28E-23  5.33E-24
   237       6.57E-17  4.65E-17  2.95E-17  2.10E-17  1.49E-17  9.61E-18  6.85E-18  4.74E-18  2.62E-18  1.50E-18
             7.78E-19  2.90E-19  1.28E-19  5.40E-20  1.62E-20  6.26E-21  2.36E-21  6.30E-22  2.29E-22
   238       3.70E-17  2.60E-17  1.62E-17  1.12E-17  7.50E-18  4.15E-18  2.45E-18  1.33E-18  5.07E-19  2.20E-19
             8.93E-20  2.50E-20  9.22E-21  3.35E-21  8.84E-22  3.34E-22  1.32E-22  4.13E-23  1.73E-23
   240       8.20E-20  5.75E-20  3.56E-20  2.43E-20  1.61E-20  8.56E-21  4.85E-21  2.48E-21  8.77E-22  3.62E-22
             1.40E-22  3.79E-23  1.37E-23  4.91E-24  1.25E-24  4.43E-25  1.57E-25  3.97E-26  1.40E-26
   254       6.95E-18  4.92E-18  3.12E-18  2.22E-18  1.58E-18  1.02E-18  7.25E-19  5.01E-19  2.77E-19  1.59E-19
             8.25E-20  3.08E-20  1.36E-20  5.74E-21  1.72E-21  6.67E-22  2.51E-22  6.72E-23  2.44E-23
   255       1.89E-18  1.33E-18  8.22E-19  5.61E-19  3.71E-19  1.98E-19  1.12E-19  5.73E-20  2.03E-20  8.36E-21
             3.24E-21  8.75E-22  3.17E-22  1.13E-22  2.89E-23  1.02E-23  3.62E-24  9.18E-25  3.25E-25
   257       2.91E-18  2.04E-18  1.26E-18  8.61E-19  5.70E-19  3.04E-19  1.72E-19  8.80E-20  3.11E-20  1.28E-20
             4.98E-21  1.34E-21  4.86E-22  1.74E-22  4.44E-23  1.57E-23  5.57E-24  1.41E-24  4.98E-25
   259       3.39E-20  2.37E-20  1.45E-20  9.70E-21  6.20E-21  3.05E-21  1.58E-21  7.27E-22  2.26E-22  8.78E-23
             3.41E-23  1.01E-23  4.27E-24  1.99E-24  9.35E-25  6.32E-25  4.65E-25  3.14E-25  2.12E-25
   260       2.49E-17  1.76E-17  1.12E-17  7.95E-18  5.67E-18  3.65E-18  2.60E-18  1.80E-18  9.96E-19  5.70E-19
             2.97E-19  1.11E-19  4.91E-20  2.07E-20  6.23E-21  2.41E-21  9.09E-22  2.43E-22  8.83E-23
   262       8.78E-17  6.16E-17  3.81E-17  2.59E-17  1.71E-17  9.11E-18  5.16E-18  2.66E-18  9.53E-19  3.98E-19
             1.57E-19  4.28E-20  1.56E-20  5.62E-21  1.46E-21  5.33E-22  2.01E-22  5.73E-23  2.25E-23
   268       6.78E-18  4.75E-18  2.94E-18  2.00E-18  1.32E-18  7.03E-19  3.98E-19  2.05E-19  7.35E-20  3.07E-20
             1.21E-20  3.30E-21  1.20E-21  4.34E-22  1.12E-22  4.12E-23  1.55E-23  4.44E-24  1.74E-24
   269       2.24E-17  1.58E-17  9.88E-18  6.88E-18  4.76E-18  2.90E-18  1.97E-18  1.31E-18  6.90E-19  3.82E-19
             1.92E-19  6.90E-20  2.98E-20  1.23E-20  3.62E-21  1.39E-21  5.19E-22  1.38E-22  5.00E-23
   270       2.24E-17  1.57E-17  9.71E-18  6.62E-18  4.37E-18  2.32E-18  1.32E-18  6.78E-19  2.43E-19  1.02E-19
             4.00E-20  1.09E-20  3.98E-21  1.43E-21  3.72E-22  1.36E-22  5.13E-23  1.47E-23  5.77E-24
   271       2.16E-18  1.52E-18  9.53E-19  6.64E-19  4.59E-19  2.80E-19  1.91E-19  1.26E-19  6.67E-20  3.69E-20
             1.86E-20  6.67E-21  2.88E-21  1.19E-21  3.51E-22  1.34E-22  5.03E-23  1.34E-23  4.85E-24
   273       6.34E-20  4.44E-20  2.73E-20  1.84E-20  1.20E-20  6.16E-21  3.37E-21  1.66E-21  5.61E-22  2.26E-22
             8.62E-23  2.30E-23  8.28E-24  2.95E-24  7.52E-25  2.66E-25  9.43E-26  2.39E-26  8.44E-27
   287       1.49E-18  1.05E-18  6.43E-19  4.34E-19  2.82E-19  1.45E-19  7.93E-20  3.91E-20  1.32E-20  5.32E-21
             2.03E-21  5.41E-22  1.95E-22  6.96E-23  1.77E-23  6.28E-24  2.22E-24  5.62E-25  1.99E-25
   294       1.63E-15  1.15E-15  7.25E-16  5.10E-16  3.57E-16  2.20E-16  1.49E-16  9.70E-17  5.05E-17  2.81E-17
             1.42E-17  5.04E-18  2.15E-18  9.60E-19  4.62E-19  3.31E-19  2.36E-19  1.27E-19  6.81E-20
   296       2.41E-18  1.68E-18  1.03E-18  6.99E-19  4.55E-19  2.34E-19  1.28E-19  6.30E-20  2.13E-20  8.57E-21
             3.27E-21  8.72E-22  3.14E-22  1.12E-22  2.85E-23  1.01E-23  3.58E-24  9.06E-25  3.20E-25
   297       8.04E-18  5.66E-18  3.55E-18  2.47E-18  1.71E-18  1.04E-18  7.09E-19  4.71E-19  2.48E-19  1.37E-19
             6.91E-20  2.48E-20  1.07E-20  4.44E-21  1.31E-21  5.02E-22  1.88E-22  5.00E-23  1.81E-23
   301       1.55E-17  1.08E-17  6.60E-18  4.43E-18  2.87E-18  1.53E-18  9.19E-19  5.41E-19  2.52E-19  1.31E-19
             6.27E-20  2.15E-20  9.06E-21  3.67E-21  1.06E-21  4.03E-22  1.50E-22  3.97E-23  1.43E-23
   302       1.40E-18  9.78E-19  5.97E-19  4.00E-19  2.60E-19  1.38E-19  8.31E-20  4.89E-20  2.28E-20  1.18E-20
             5.68E-21  1.95E-21  8.20E-22  3.33E-22  9.63E-23  3.66E-23  1.36E-23  3.60E-24  1.30E-24
   304       5.19E-20  3.62E-20  2.21E-20  1.48E-20  9.43E-21  4.68E-21  2.47E-21  1.18E-21  3.84E-22  1.52E-22
             5.71E-23  1.51E-23  5.42E-24  1.93E-24  4.91E-25  1.74E-25  6.15E-26  1.56E-26  5.50E-27
   318       7.23E-15  5.11E-15  3.22E-15  2.27E-15  1.59E-15  9.76E-16  6.60E-16  4.31E-16  2.25E-16  1.25E-16
             6.34E-17  2.25E-17  9.61E-18  4.31E-18  2.10E-18  1.51E-18  1.08E-18  5.84E-19  3.13E-19
   319       1.13E-18  7.90E-19  4.82E-19  3.22E-19  2.06E-19  1.02E-19  5.39E-20  2.57E-20  8.38E-21  3.31E-21
             1.25E-21  3.29E-22  1.18E-22  4.21E-23  1.07E-23  3.79E-24  1.34E-24  3.40E-25  1.20E-25
   333       1.75E-18  1.22E-18  7.45E-19  4.98E-19  3.18E-19  1.58E-19  8.33E-20  3.97E-20  1.30E-20  5.11E-21
             1.93E-21  5.09E-22  1.83E-22  6.51E-23  1.66E-23  5.86E-24  2.07E-24  5.25E-25  1.86E-25
   334       5.36E-18  3.74E-18  2.28E-18  1.53E-18  9.94E-19  5.30E-19  3.18E-19  1.87E-19  8.73E-20  4.53E-20
             2.18E-20  7.47E-21  3.14E-21  1.28E-21  3.69E-22  1.40E-22  5.22E-23  1.38E-23  4.99E-24
   337       6.48E-16  4.58E-16  2.89E-16  2.03E-16  1.42E-16  8.75E-17  5.93E-17  3.88E-17  2.03E-17  1.13E-17
             5.78E-18  2.07E-18  8.88E-19  4.04E-19  2.05E-19  1.51E-19  1.10E-19  5.98E-20  3.21E-20
   338       5.48E-15  3.87E-15  2.44E-15  1.72E-15  1.20E-15  7.41E-16  5.02E-16  3.29E-16  1.72E-16  9.65E-17
             4.93E-17  1.77E-17  7.63E-18  3.50E-18  1.81E-18  1.35E-18  9.84E-19  5.39E-19  2.90E-19
   342       2.66E-16  1.88E-16  1.18E-16  8.27E-17  5.73E-17  3.43E-17  2.23E-17  1.37E-17  6.40E-18  3.23E-18
             1.48E-18  4.73E-19  1.87E-19  7.48E-20  2.67E-20  1.52E-20  9.48E-21  4.73E-21  2.47E-21
   343       3.99E-17  2.82E-17  1.78E-17  1.26E-17  8.90E-18  5.60E-18  3.91E-18  2.69E-18  1.56E-18  9.77E-19
             5.76E-19  2.63E-19  1.36E-19  6.58E-20  2.27E-20  9.49E-21  3.77E-21  1.06E-21  3.93E-22
   345       1.34E-15  9.47E-16  5.96E-16  4.17E-16  2.89E-16  1.73E-16  1.13E-16  6.93E-17  3.23E-17  1.63E-17
             7.50E-18  2.39E-18  9.48E-19  3.79E-19  1.36E-19  7.78E-20  4.86E-20  2.43E-20  1.27E-20
   346       1.07E-14  7.55E-15  4.77E-15  3.37E-15  2.38E-15  1.50E-15  1.05E-15  7.21E-16  4.19E-16  2.62E-16
             1.55E-16  7.10E-17  3.68E-17  1.79E-17  6.21E-18  2.59E-18  1.03E-18  2.90E-19  1.08E-19
   349       9.78E-17  6.90E-17  4.33E-17  3.03E-17  2.10E-17  1.26E-17  8.21E-18  5.05E-18  2.36E-18  1.19E-18
             5.49E-19  1.75E-19  6.96E-20  2.78E-20  1.01E-20  5.84E-21  3.67E-21  1.84E-21  9.65E-22
   350       1.04E-15  7.34E-16  4.62E-16  3.23E-16  2.24E-16  1.34E-16  8.75E-17  5.39E-17  2.51E-17  1.27E-17
             5.86E-18  1.87E-18  7.45E-19  2.99E-19  1.09E-19  6.34E-20  4.01E-20  2.02E-20  1.06E-20
   351       3.65E-15  2.58E-15  1.63E-15  1.15E-15  8.14E-16  5.12E-16  3.58E-16  2.47E-16  1.44E-16  9.03E-17
             5.36E-17  2.47E-17  1.29E-17  6.29E-18  2.19E-18  9.18E-19  3.66E-19  1.03E-19  3.83E-20
   353       2.07E-15  1.46E-15  9.25E-16  6.54E-16  4.62E-16  2.91E-16  2.04E-16  1.40E-16  8.20E-17  5.16E-17
             3.07E-17  1.42E-17  7.46E-18  3.66E-18  1.28E-18  5.38E-19  2.15E-19  6.05E-20  2.25E-20
   354       9.27E-18  6.53E-18  4.08E-18  2.83E-18  1.93E-18  1.10E-18  6.78E-19  3.82E-19  1.54E-19  6.90E-20
             2.85E-20  8.09E-21  3.00E-21  1.09E-21  2.80E-22  9.94E-23  3.53E-23  8.94E-24  3.16E-24
   355       4.74E-18  3.34E-18  2.08E-18  1.45E-18  9.86E-19  5.64E-19  3.46E-19  1.95E-19  7.86E-20  3.52E-20
             1.45E-20  4.13E-21  1.53E-21  5.55E-22  1.43E-22  5.08E-23  1.80E-23  4.57E-24  1.62E-24
   356       2.29E-18  1.62E-18  1.01E-18  7.01E-19  4.78E-19  2.73E-19  1.68E-19  9.46E-20  3.81E-20  1.71E-20
             7.05E-21  2.00E-21  7.42E-22  2.69E-22  6.92E-23  2.46E-23  8.73E-24  2.21E-24  7.83E-25
   357       9.41E-19  6.63E-19  4.14E-19  2.87E-19  1.96E-19  1.12E-19  6.88E-20  3.88E-20  1.56E-20  7.00E-21
             2.89E-21  8.22E-22  3.04E-22  1.10E-22  2.84E-23  1.01E-23  3.58E-24  9.08E-25  3.21E-25
   358       5.01E-18  3.53E-18  2.21E-18  1.53E-18  1.04E-18  5.97E-19  3.66E-19  2.07E-19  8.33E-20  3.73E-20
             1.54E-20  4.38E-21  1.62E-21  5.88E-22  1.51E-22  5.39E-23  1.91E-23  4.84E-24  1.71E-24
   359       6.21E-18  4.38E-18  2.74E-18  1.90E-18  1.29E-18  7.40E-19  4.54E-19  2.56E-19  1.03E-19  4.63E-20
             1.91E-20  5.43E-21  2.01E-21  7.29E-22  1.88E-22  6.68E-23  2.37E-23  6.00E-24  2.12E-24
   366       2.67E-16  1.89E-16  1.19E-16  8.44E-17  5.96E-17  3.76E-17  2.63E-17  1.82E-17  1.06E-17  6.73E-18
             4.02E-18  1.88E-18  9.91E-19  4.89E-19  1.72E-19  7.26E-20  2.91E-20  8.19E-21  3.05E-21
   368       4.53E-16  3.21E-16  2.03E-16  1.43E-16  1.01E-16  6.38E-17  4.47E-17  3.09E-17  1.81E-17  1.15E-17
             6.90E-18  3.24E-18  1.72E-18  8.50E-19  3.01E-19  1.27E-19  5.09E-20  1.44E-20  5.36E-21
   370       9.43E-17  6.64E-17  4.16E-17  2.89E-17  1.98E-17  1.14E-17  7.12E-18  4.12E-18  1.74E-18  8.11E-19
             3.49E-19  1.04E-19  3.95E-20  1.49E-20  4.54E-21  2.16E-21  1.15E-21  5.12E-22  2.57E-22
   372       1.88E-18  1.33E-18  8.40E-19  5.96E-19  4.24E-19  2.71E-19  1.93E-19  1.35E-19  7.81E-20  4.78E-20
             2.72E-20  1.17E-20  5.82E-21  2.74E-21  9.21E-22  3.79E-22  1.50E-22  4.17E-23  1.54E-23
   373       4.86E-16  3.42E-16  2.14E-16  1.49E-16  1.02E-16  5.90E-17  3.67E-17  2.12E-17  8.96E-18  4.19E-18
             1.80E-18  5.35E-19  2.04E-19  7.71E-20  2.35E-20  1.12E-20  5.97E-21  2.66E-21  1.34E-21
   376       9.32E-16  6.59E-16  4.18E-16  2.96E-16  2.11E-16  1.35E-16  9.58E-17  6.69E-17  3.89E-17  2.38E-17
             1.36E-17  5.86E-18  2.92E-18  1.37E-18  4.63E-19  1.91E-19  7.53E-20  2.10E-20  7.78E-21
   377       3.48E-17  2.45E-17  1.54E-17  1.07E-17  7.30E-18  4.23E-18  2.63E-18  1.52E-18  6.43E-19  3.00E-19
             1.29E-19  3.85E-20  1.47E-20  5.55E-21  1.69E-21  8.09E-22  4.34E-22  1.94E-22  9.76E-23
   378       2.46E-16  1.74E-16  1.10E-16  7.81E-17  5.56E-17  3.55E-17  2.53E-17  1.77E-17  1.03E-17  6.29E-18
             3.59E-18  1.55E-18  7.71E-19  3.63E-19  1.22E-19  5.05E-20  1.99E-20  5.56E-21  2.06E-21
   379       3.83E-16  2.69E-16  1.69E-16  1.17E-16  8.02E-17  4.64E-17  2.89E-17  1.67E-17  7.07E-18  3.30E-18
             1.42E-18  4.23E-19  1.61E-19  6.11E-20  1.87E-20  8.95E-21  4.82E-21  2.16E-21  1.09E-21
   381       1.73E-16  1.22E-16  7.74E-17  5.49E-17  3.91E-17  2.50E-17  1.78E-17  1.24E-17  7.24E-18  4.45E-18
             2.54E-18  1.10E-18  5.51E-19  2.60E-19  8.82E-20  3.64E-20  1.44E-20  4.02E-21  1.49E-21
   382       9.99E-18  7.02E-18  4.37E-18  3.01E-18  2.03E-18  1.12E-18  6.65E-19  3.58E-19  1.35E-19  5.82E-20
             2.33E-20  6.44E-21  2.35E-21  8.48E-22  2.17E-22  7.71E-23  2.73E-23  6.92E-24  2.45E-24
   383       2.17E-18  1.53E-18  9.51E-19  6.55E-19  4.41E-19  2.45E-19  1.45E-19  7.80E-20  2.95E-20  1.27E-20
             5.06E-21  1.40E-21  5.12E-22  1.85E-22  4.72E-23  1.68E-23  5.94E-24  1.51E-24  5.33E-25
   385       1.58E-18  1.11E-18  6.92E-19  4.77E-19  3.21E-19  1.78E-19  1.05E-19  5.68E-20  2.14E-20  9.22E-21
             3.69E-21  1.02E-21  3.73E-22  1.34E-22  3.44E-23  1.22E-23  4.33E-24  1.10E-24  3.88E-25
   396       7.16E-19  5.03E-19  3.13E-19  2.16E-19  1.45E-19  8.06E-20  4.77E-20  2.57E-20  9.71E-21  4.17E-21
