         455
   0.0000000000000000     
   44  1.965E+00  2.083E+08  1.909E-07  2.442E-05  1.550E-04  1.909E-05  5.748E-01  1.540E-04  1.009E-09  6.134E-04  1.908E-04  2.276E-01  1.573E-01  2.820E-02  9.994E-03  8.750E-07  1.323E-04  1.402E-07  1.416E-04  9.218E-06  5.570E-04  6.987E-06  1.391E-04  1.319E-08  7.549E-08  3.385E-06  3.758E-08  1.001E-09  2.292E+00  4.601E+10
   45  1.972E+00  2.093E+08  1.860E-07  2.434E-05  1.549E-04  1.932E-05  5.879E-01  1.550E-04  9.772E-10  6.181E-04  1.848E-04  2.209E-01  1.526E-01  2.745E-02  9.189E-03  8.312E-07  1.105E-04  9.363E-08  9.111E-05  5.601E-06  4.155E-04  6.963E-06  2.179E-04  7.851E-09  7.015E-08  3.131E-06  6.449E-08  9.782E-10  2.317E+00  4.626E+10
   46  1.980E+00  2.104E+08  1.844E-07  2.418E-05  1.544E-04  1.943E-05  5.965E-01  1.554E-04  9.542E-10  6.215E-04  1.805E-04  2.164E-01  1.498E-01  2.690E-02  8.501E-03  7.921E-07  8.997E-05  6.275E-08  5.970E-05  3.557E-06  3.267E-04  6.619E-06  2.859E-04  5.031E-09  6.472E-08  2.913E-06  8.791E-08  9.609E-10  2.338E+00  4.650E+10
   47  1.988E+00  2.114E+08  1.842E-07  2.399E-05  1.538E-04  1.945E-05  6.028E-01  1.554E-04  9.304E-10  6.248E-04  1.771E-04  2.130E-01  1.480E-01  2.644E-02  7.919E-03  7.577E-07  7.249E-05  4.330E-08  4.063E-05  2.361E-06  2.641E-04  6.100E-06  3.405E-04  3.412E-09  5.891E-08  2.726E-06  1.066E-07  9.410E-10  2.355E+00  4.673E+10
   48  1.995E+00  2.124E+08  1.849E-07  2.378E-05  1.534E-04  1.946E-05  6.074E-01  1.553E-04  9.120E-10  6.290E-04  1.745E-04  2.106E-01  1.466E-01  2.610E-02  7.456E-03  7.330E-07  5.881E-05  3.211E-08  2.973E-05  1.676E-06  2.211E-04  5.592E-06  3.801E-04  2.494E-09  5.354E-08  2.583E-06  1.199E-07  9.255E-10  2.369E+00  4.696E+10
   49  2.003E+00  2.133E+08  1.857E-07  2.354E-05  1.524E-04  1.940E-05  6.110E-01  1.546E-04  8.938E-10  6.377E-04  1.721E-04  2.087E-01  1.455E-01  2.585E-02  7.087E-03  7.166E-07  4.877E-05  2.562E-08  2.350E-05  1.265E-06  1.921E-04  5.164E-06  4.070E-04  1.940E-09  4.839E-08  2.467E-06  1.281E-07  9.093E-10  2.381E+00  4.719E+10
   50  2.010E+00  2.143E+08  1.866E-07  2.329E-05  1.517E-04  1.934E-05  6.137E-01  1.540E-04  8.775E-10  6.516E-04  1.705E-04  2.074E-01  1.445E-01  2.571E-02  6.806E-03  7.052E-07  4.189E-05  2.199E-08  2.009E-05  1.032E-06  1.744E-04  4.883E-06  4.230E-04  1.620E-09  4.397E-08  2.362E-06  1.319E-07  8.943E-10  2.390E+00  4.741E+10
   51  2.018E+00  2.153E+08  1.873E-07  2.303E-05  1.509E-04  1.925E-05  6.156E-01  1.533E-04  8.641E-10  6.686E-04  1.691E-04  2.066E-01  1.437E-01  2.566E-02  6.604E-03  6.973E-07  3.763E-05  2.011E-08  1.828E-05  9.025E-07  1.648E-04  4.722E-06  4.312E-04  1.442E-09  4.058E-08  2.261E-06  1.324E-07  8.819E-10  2.397E+00  4.764E+10
   52  2.026E+00  2.162E+08  1.883E-07  2.277E-05  1.503E-04  1.917E-05  6.171E-01  1.525E-04  8.590E-10  6.877E-04  1.681E-04  2.059E-01  1.430E-01  2.566E-02  6.440E-03  6.883E-07  3.460E-05  1.914E-08  1.710E-05  8.173E-07  1.588E-04  4.607E-06  4.359E-04  1.326E-09  3.753E-08  2.123E-06  1.315E-07  8.777E-10  2.403E+00  4.786E+10
   53  2.033E+00  2.172E+08  1.898E-07  2.253E-05  1.501E-04  1.908E-05  6.183E-01  1.519E-04  8.503E-10  7.033E-04  1.671E-04  2.055E-01  1.424E-01  2.568E-02  6.322E-03  6.803E-07  3.270E-05  1.879E-08  1.639E-05  7.681E-07  1.554E-04  4.549E-06  4.381E-04  1.249E-09  3.516E-08  1.984E-06  1.298E-07  8.695E-10  2.407E+00  4.807E+10
   54  2.041E+00  2.181E+08  1.916E-07  2.229E-05  1.505E-04  1.902E-05  6.192E-01  1.514E-04  8.462E-10  7.150E-04  1.661E-04  2.051E-01  1.419E-01  2.570E-02  6.233E-03  6.727E-07  3.144E-05  1.895E-08  1.590E-05  7.346E-07  1.533E-04  4.510E-06  4.393E-04  1.199E-09  3.301E-08  1.841E-06  1.280E-07  8.659E-10  2.411E+00  4.829E+10
   55  2.048E+00  2.190E+08  1.935E-07  2.209E-05  1.534E-04  1.908E-05  6.200E-01  1.514E-04  8.608E-10  7.220E-04  1.655E-04  2.049E-01  1.414E-01  2.572E-02  6.159E-03  6.664E-07  3.049E-05  1.941E-08  1.550E-05  7.116E-07  1.518E-04  4.506E-06  4.399E-04  1.166E-09  3.122E-08  1.697E-06  1.263E-07  8.813E-10  2.413E+00  4.850E+10
   56  2.056E+00  2.199E+08  1.953E-07  2.192E-05  1.582E-04  1.936E-05  6.207E-01  1.515E-04  8.895E-10  7.220E-04  1.647E-04  2.046E-01  1.410E-01  2.572E-02  6.105E-03  6.607E-07  2.987E-05  1.992E-08  1.521E-05  6.950E-07  1.508E-04  4.519E-06  4.402E-04  1.146E-09  2.958E-08  1.579E-06  1.247E-07  9.111E-10  2.416E+00  4.871E+10
