SEQ='SI'     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  86978558.0   NPRNTI=10   NPRNTF=12
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   897       2.55E-19  1.79E-19  1.11E-19  7.54E-20  5.00E-20  2.68E-20  1.54E-20  8.06E-21  2.98E-21  1.28E-21
             5.16E-22  1.45E-22  5.36E-23  1.95E-23  5.01E-24  1.78E-24  6.33E-25  1.61E-25  5.68E-26
   898       2.74E-18  1.92E-18  1.18E-18  8.02E-19  5.26E-19  2.76E-19  1.55E-19  8.00E-20  2.96E-20  1.31E-20
             5.84E-21  2.27E-21  1.28E-21  7.89E-22  4.05E-22  2.25E-22  1.14E-22  4.04E-23  1.69E-23
   899       1.89E-28  1.32E-28  8.06E-29  5.37E-29  3.41E-29  1.65E-29  8.47E-30  3.86E-30  1.21E-30  5.39E-31
             3.17E-31  2.32E-31  1.95E-31  1.51E-31  9.02E-32  5.26E-32  2.73E-32  9.84E-33  4.14E-33
   900       2.20E-21  1.54E-21  9.49E-22  6.43E-22  4.22E-22  2.22E-22  1.25E-22  6.42E-23  2.37E-23  1.05E-23
             4.69E-24  1.82E-24  1.03E-24  6.36E-25  3.27E-25  1.81E-25  9.19E-26  3.26E-26  1.37E-26
   901       1.70E-26  1.19E-26  7.37E-27  5.03E-27  3.33E-27  1.79E-27  1.03E-27  5.40E-28  2.00E-28  8.60E-29
             3.47E-29  9.77E-30  3.62E-30  1.31E-30  3.39E-31  1.21E-31  4.28E-32  1.09E-32  3.84E-33
   914       3.45E-20  2.42E-20  1.49E-20  1.01E-20  6.62E-21  3.48E-21  1.95E-21  1.01E-21  3.72E-22  1.65E-22
             7.36E-23  2.86E-23  1.63E-23  1.00E-23  5.14E-24  2.86E-24  1.45E-24  5.13E-25  2.15E-25
   927       5.13E-19  3.59E-19  2.21E-19  1.50E-19  9.85E-20  5.17E-20  2.91E-20  1.50E-20  5.54E-21  2.46E-21
             1.10E-21  4.26E-22  2.42E-22  1.49E-22  7.67E-23  4.26E-23  2.16E-23  7.66E-24  3.21E-24
   940       1.08E-22  7.66E-23  4.84E-23  3.41E-23  2.40E-23  1.50E-23  1.03E-23  7.02E-24  4.08E-24  2.67E-24
             1.75E-24  1.06E-24  7.71E-25  5.82E-25  4.01E-25  2.91E-25  1.97E-25  1.03E-25  5.59E-26
   941       2.19E-31  1.55E-31  9.78E-32  6.89E-32  4.85E-32  3.02E-32  2.09E-32  1.42E-32  8.25E-33  5.39E-33
             3.54E-33  2.14E-33  1.56E-33  1.18E-33  8.11E-34  5.88E-34  3.99E-34  2.08E-34  1.13E-34
   942       2.10E-32  1.49E-32  9.39E-33  6.62E-33  4.66E-33  2.90E-33  2.00E-33  1.36E-33  7.92E-34  5.17E-34
             3.40E-34  2.06E-34  1.50E-34  1.13E-34  7.79E-35  5.64E-35  3.83E-35  2.00E-35  1.09E-35
   943       1.58E-17  1.11E-17  6.87E-18  4.69E-18  3.11E-18  1.67E-18  9.57E-19  5.01E-19  1.86E-19  7.97E-20
             3.21E-20  9.03E-21  3.34E-21  1.21E-21  3.13E-22  1.11E-22  3.95E-23  1.00E-23  3.54E-24
   944       1.12E-19  7.86E-20  4.84E-20  3.29E-20  2.15E-20  1.13E-20  6.36E-21  3.28E-21  1.21E-21  5.39E-22
             2.40E-22  9.35E-23  5.32E-23  3.28E-23  1.69E-23  9.37E-24  4.75E-24  1.69E-24  7.06E-25
   945       8.88E-32  6.20E-32  3.78E-32  2.52E-32  1.60E-32  7.76E-33  3.97E-33  1.81E-33  5.67E-34  2.53E-34
             1.50E-34  1.10E-34  9.23E-35  7.19E-35  4.29E-35  2.50E-35  1.30E-35  4.68E-36  1.97E-36
   946       1.60E-17  1.12E-17  6.93E-18  4.73E-18  3.13E-18  1.68E-18  9.65E-19  5.06E-19  1.87E-19  8.04E-20
             3.24E-20  9.12E-21  3.37E-21  1.22E-21  3.16E-22  1.12E-22  3.99E-23  1.01E-23  3.58E-24
   947       5.46E-18  3.83E-18  2.37E-18  1.62E-18  1.07E-18  5.76E-19  3.30E-19  1.73E-19  6.41E-20  2.75E-20
             1.11E-20  3.12E-21  1.15E-21  4.19E-22  1.08E-22  3.85E-23  1.36E-23  3.46E-24  1.22E-24
   948       2.02E-21  1.42E-21  8.73E-22  5.92E-22  3.88E-22  2.04E-22  1.15E-22  5.92E-23  2.19E-23  9.72E-24
             4.34E-24  1.69E-24  9.63E-25  5.94E-25  3.06E-25  1.70E-25  8.61E-26  3.06E-26  1.28E-26
   949       6.95E-27  4.85E-27  2.96E-27  1.97E-27  1.25E-27  6.07E-28  3.11E-28  1.42E-28  4.44E-29  1.98E-29
             1.17E-29  8.61E-30  7.25E-30  5.65E-30  3.37E-30  1.97E-30  1.02E-30  3.68E-31  1.55E-31
   950       2.21E-19  1.55E-19  9.56E-20  6.48E-20  4.25E-20  2.23E-20  1.26E-20  6.48E-21  2.40E-21  1.06E-21
             4.75E-22  1.85E-22  1.05E-22  6.51E-23  3.35E-23  1.86E-23  9.44E-24  3.35E-24  1.40E-24
   951       3.37E-28  2.35E-28  1.43E-28  9.56E-29  6.07E-29  2.95E-29  1.51E-29  6.88E-30  2.15E-30  9.63E-31
             5.71E-31  4.20E-31  3.54E-31  2.76E-31  1.65E-31  9.63E-32  5.00E-32  1.80E-32  7.57E-33
   952       1.69E-18  1.19E-18  7.31E-19  4.96E-19  3.25E-19  1.71E-19  9.61E-20  4.96E-20  1.83E-20  8.15E-21
             3.64E-21  1.42E-21  8.11E-22  5.01E-22  2.58E-22  1.44E-22  7.28E-23  2.59E-23  1.08E-23
   953       1.01E-19  7.07E-20  4.36E-20  2.95E-20  1.94E-20  1.02E-20  5.73E-21  2.96E-21  1.09E-21  4.86E-22
             2.17E-22  8.49E-23  4.85E-23  3.00E-23  1.55E-23  8.61E-24  4.36E-24  1.55E-24  6.49E-25
   954       3.00E-33  2.12E-33  1.33E-33  9.33E-34  6.48E-34  3.91E-34  2.58E-34  1.63E-34  8.28E-35  4.68E-35
             2.53E-35  1.07E-35  5.29E-36  2.48E-36  8.23E-37  3.32E-37  1.28E-37  3.43E-38  1.24E-38
   955       2.43E-31  1.72E-31  1.09E-31  7.66E-32  5.39E-32  3.36E-32  2.32E-32  1.58E-32  9.23E-33  6.05E-33
             3.99E-33  2.43E-33  1.78E-33  1.35E-33  9.30E-34  6.75E-34  4.58E-34  2.39E-34  1.30E-34
   956       2.72E-18  1.93E-18  1.22E-18  8.66E-19  6.16E-19  3.96E-19  2.88E-19  2.13E-19  1.48E-19  1.17E-19
             9.45E-20  7.45E-20  6.31E-20  5.28E-20  3.93E-20  2.93E-20  2.02E-20  1.07E-20  5.82E-21
   957       8.79E-22  6.18E-22  3.84E-22  2.64E-22  1.77E-22  9.82E-23  5.88E-23  3.27E-23  1.35E-23  6.42E-24
             2.89E-24  9.49E-25  3.93E-25  1.58E-25  4.51E-26  1.70E-26  6.29E-27  1.65E-27  5.91E-28
   958       1.34E-19  9.42E-20  5.85E-20  4.02E-20  2.70E-20  1.50E-20  8.96E-21  4.99E-21  2.06E-21  9.78E-22
             4.41E-22  1.45E-22  5.99E-23  2.40E-23  6.88E-24  2.59E-24  9.59E-25  2.51E-25  9.02E-26
   959       2.37E-22  1.66E-22  1.03E-22  7.11E-23  4.77E-23  2.65E-23  1.58E-23  8.83E-24  3.64E-24  1.73E-24
             7.80E-25  2.56E-25  1.06E-25  4.25E-26  1.22E-26  4.59E-27  1.70E-27  4.44E-28  1.59E-28
   960       2.12E-13  1.50E-13  9.50E-14  6.73E-14  4.77E-14  3.04E-14  2.17E-14  1.55E-14  9.87E-15  6.81E-15
             4.44E-15  2.22E-15  1.18E-15  5.67E-16  1.92E-16  7.83E-17  3.05E-17  8.34E-18  3.04E-18
   961       1.84E-18  1.29E-18  8.03E-19  5.52E-19  3.71E-19  2.06E-19  1.23E-19  6.86E-20  2.83E-20  1.35E-20
             6.07E-21  1.99E-21  8.25E-22  3.31E-22  9.48E-23  3.58E-23  1.32E-23  3.47E-24  1.24E-24
   962       5.11E-21  3.59E-21  2.23E-21  1.53E-21  1.03E-21  5.71E-22  3.42E-22  1.91E-22  7.87E-23  3.74E-23
             1.69E-23  5.54E-24  2.29E-24  9.20E-25  2.63E-25  9.94E-26  3.67E-26  9.63E-27  3.46E-27
   963       1.34E-29  9.43E-30  5.87E-30  4.05E-30  2.73E-30  1.53E-30  9.23E-31  5.20E-31  2.18E-31  1.05E-31
             4.76E-32  1.58E-32  6.56E-33  2.64E-33  7.57E-34  2.86E-34  1.06E-34  2.77E-35  9.96E-36
   964       5.49E-20  3.86E-20  2.40E-20  1.65E-20  1.11E-20  6.14E-21  3.68E-21  2.05E-21  8.46E-22  4.02E-22
             1.81E-22  5.96E-23  2.47E-23  9.90E-24  2.84E-24  1.07E-24  3.96E-25  1.04E-25  3.72E-26
   965       6.33E-13  4.48E-13  2.83E-13  2.01E-13  1.42E-13  9.06E-14  6.47E-14  4.63E-14  2.95E-14  2.04E-14
             1.33E-14  6.66E-15  3.53E-15  1.70E-15  5.75E-16  2.35E-16  9.18E-17  2.51E-17  9.15E-18
   966       1.60E-19  1.13E-19  7.00E-20  4.81E-20  3.23E-20  1.79E-20  1.07E-20  5.98E-21  2.47E-21  1.17E-21
             5.29E-22  1.74E-22  7.20E-23  2.89E-23  8.28E-24  3.12E-24  1.15E-24  3.03E-25  1.09E-25
   967       4.52E-28  3.17E-28  1.95E-28  1.32E-28  8.69E-29  4.59E-29  2.59E-29  1.35E-29  5.02E-30  2.20E-30
             9.23E-31  2.80E-31  1.11E-31  4.36E-32  1.23E-32  4.59E-33  1.68E-33  4.38E-34  1.56E-34
   968       1.30E-18  9.15E-19  5.68E-19  3.91E-19  2.62E-19  1.46E-19  8.72E-20  4.86E-20  2.01E-20  9.53E-21
             4.30E-21  1.41E-21  5.86E-22  2.35E-22  6.73E-23  2.54E-23  9.40E-24  2.46E-24  8.84E-25
   969       6.06E-13  4.28E-13  2.71E-13  1.92E-13  1.36E-13  8.67E-14  6.19E-14  4.43E-14  2.83E-14  1.95E-14
             1.28E-14  6.39E-15  3.39E-15  1.64E-15  5.53E-16  2.26E-16  8.83E-17  2.41E-17  8.80E-18
   970       2.61E-19  1.84E-19  1.14E-19  7.84E-20  5.26E-20  2.92E-20  1.75E-20  9.75E-21  4.03E-21  1.91E-21
             8.65E-22  2.84E-22  1.18E-22  4.73E-23  1.35E-23  5.11E-24  1.89E-24  4.96E-25  1.78E-25
   971       2.22E-20  1.56E-20  9.70E-21  6.67E-21  4.48E-21  2.49E-21  1.49E-21  8.30E-22  3.43E-22  1.63E-22
             7.35E-23  2.42E-23  1.00E-23  4.02E-24  1.15E-24  4.35E-25  1.61E-25  4.22E-26  1.51E-26
   972       2.07E-17  1.46E-17  9.12E-18  6.34E-18  4.35E-18  2.52E-18  1.58E-18  9.24E-19  3.99E-19  1.91E-19
             8.42E-20  2.59E-20  1.00E-20  3.75E-21  9.86E-22  3.54E-22  1.26E-22  3.21E-23  1.14E-23
   973       4.77E-18  3.36E-18  2.10E-18  1.46E-18  1.00E-18  5.82E-19  3.65E-19  2.13E-19  9.20E-20  4.40E-20
             1.94E-20  5.97E-21  2.31E-21  8.64E-22  2.28E-22  8.17E-23  2.91E-23  7.40E-24  2.62E-24
   974       2.75E-28  1.94E-28  1.21E-28  8.43E-29  5.78E-29  3.35E-29  2.10E-29  1.23E-29  5.30E-30  2.53E-30
             1.12E-30  3.44E-31  1.33E-31  4.99E-32  1.31E-32  4.72E-33  1.68E-33  4.28E-34  1.51E-34
   975       2.79E-31  1.96E-31  1.22E-31  8.40E-32  5.67E-32  3.17E-32  1.92E-32  1.08E-32  4.53E-33  2.18E-33
             9.93E-34  3.29E-34  1.37E-34  5.52E-35  1.58E-35  5.98E-36  2.21E-36  5.81E-37  2.08E-37
   976       9.75E-24  6.85E-24  4.26E-24  2.93E-24  1.96E-24  1.09E-24  6.53E-25  3.64E-25  1.50E-25  7.16E-26
             3.23E-26  1.06E-26  4.41E-27  1.77E-27  5.07E-28  1.91E-28  7.08E-29  1.86E-29  6.66E-30
   977       1.59E-29  1.13E-29  7.12E-30  5.04E-30  3.58E-30  2.28E-30  1.63E-30  1.17E-30  7.48E-31  5.18E-31
             3.38E-31  1.69E-31  8.94E-32  4.30E-32  1.45E-32  5.91E-33  2.30E-33  6.29E-34  2.30E-34
   978       8.39E-18  5.91E-18  3.70E-18  2.57E-18  1.76E-18  1.02E-18  6.41E-19  3.75E-19  1.62E-19  7.74E-20
             3.42E-20  1.05E-20  4.07E-21  1.52E-21  4.01E-22  1.44E-22  5.13E-23  1.30E-23  4.62E-24
   979       2.25E-22  1.58E-22  9.83E-23  6.76E-23  4.54E-23  2.52E-23  1.51E-23  8.41E-24  3.47E-24  1.65E-24
             7.46E-25  2.46E-25  1.02E-25  4.09E-26  1.17E-26  4.42E-27  1.64E-27  4.29E-28  1.54E-28
   980       6.39E-18  4.50E-18  2.82E-18  1.96E-18  1.34E-18  7.80E-19  4.89E-19  2.86E-19  1.23E-19  5.90E-20
             2.61E-20  8.01E-21  3.10E-21  1.16E-21  3.06E-22  1.10E-22  3.91E-23  9.94E-24  3.52E-24
   981       2.71E-16  1.91E-16  1.19E-16  8.30E-17  5.69E-17  3.30E-17  2.07E-17  1.21E-17  5.22E-18  2.50E-18
             1.10E-18  3.39E-19  1.31E-19  4.91E-20  1.29E-20  4.64E-21  1.65E-21  4.21E-22  1.49E-22
   982       2.06E-16  1.45E-16  9.09E-17  6.32E-17  4.33E-17  2.52E-17  1.58E-17  9.22E-18  3.98E-18  1.90E-18
             8.41E-19  2.58E-19  1.00E-19  3.74E-20  9.86E-21  3.54E-21  1.26E-21  3.21E-22  1.14E-22
   983       2.46E-27  1.72E-27  1.06E-27  7.19E-28  4.72E-28  2.49E-28  1.41E-28  7.33E-29  2.73E-29  1.20E-29
             5.02E-30  1.52E-30  6.07E-31  2.38E-31  6.71E-32  2.51E-32  9.20E-33  2.39E-33  8.55E-34
   984       8.44E-30  5.93E-30  3.69E-30  2.54E-30  1.72E-30  9.61E-31  5.81E-31  3.28E-31  1.37E-31  6.60E-32
             3.01E-32  9.99E-33  4.16E-33  1.67E-33  4.81E-34  1.82E-34  6.72E-35  1.76E-35  6.33E-36
   985       8.70E-24  6.12E-24  3.80E-24  2.61E-24  1.75E-24  9.74E-25  5.83E-25  3.25E-25  1.34E-25  6.39E-26
             2.89E-26  9.50E-27  3.94E-27  1.58E-27  4.53E-28  1.71E-28  6.33E-29  1.66E-29  5.96E-30
   986       2.34E-28  1.65E-28  1.02E-28  7.06E-29  4.76E-29  2.67E-29  1.61E-29  9.10E-30  3.82E-30  1.83E-30
             8.37E-31  2.78E-31  1.16E-31  4.66E-32  1.34E-32  5.05E-33  1.87E-33  4.91E-34  1.76E-34
   987       6.54E-19  4.59E-19  2.85E-19  1.96E-19  1.32E-19  7.32E-20  4.38E-20  2.44E-20  1.01E-20  4.81E-21
             2.17E-21  7.15E-22  2.97E-22  1.19E-22  3.42E-23  1.29E-23  4.77E-24  1.25E-24  4.49E-25
   988       1.24E-18  8.73E-19  5.43E-19  3.73E-19  2.50E-19  1.39E-19  8.33E-20  4.65E-20  1.92E-20  9.15E-21
             4.14E-21  1.36E-21  5.65E-22  2.27E-22  6.51E-23  2.46E-23  9.10E-24  2.39E-24  8.56E-25
   989       1.34E-19  9.43E-20  5.86E-20  4.03E-20  2.70E-20  1.50E-20  9.00E-21  5.02E-21  2.08E-21  9.88E-22
             4.47E-22  1.47E-22  6.10E-23  2.45E-23  7.04E-24  2.66E-24  9.83E-25  2.58E-25  9.26E-26
   990       5.44E-20  3.81E-20  2.34E-20  1.58E-20  1.03E-20  5.32E-21  2.94E-21  1.48E-21  5.21E-22  2.17E-22
             8.54E-23  2.35E-23  8.62E-24  3.11E-24  7.99E-25  2.84E-25  1.01E-25  2.55E-26  9.02E-27
   991       1.10E-17  7.78E-18  4.87E-18  3.39E-18  2.32E-18  1.35E-18  8.45E-19  4.95E-19  2.14E-19  1.02E-19
             4.52E-20  1.39E-20  5.39E-21  2.02E-21  5.31E-22  1.91E-22  6.80E-23  1.73E-23  6.12E-24
   992       1.41E-19  9.85E-20  6.05E-20  4.09E-20  2.66E-20  1.37E-20  7.60E-21  3.82E-21  1.35E-21  5.61E-22
             2.21E-22  6.08E-23  2.23E-23  8.05E-24  2.07E-24  7.34E-25  2.60E-25  6.59E-26  2.33E-26
   993       3.06E-19  2.14E-19  1.31E-19  8.88E-20  5.78E-20  2.99E-20  1.65E-20  8.31E-21  2.93E-21  1.22E-21
             4.80E-22  1.32E-22  4.84E-23  1.75E-23  4.49E-24  1.60E-24  5.65E-25  1.43E-25  5.07E-26
   994       4.86E-13  3.44E-13  2.17E-13  1.54E-13  1.09E-13  6.96E-14  4.98E-14  3.57E-14  2.29E-14  1.59E-14
             1.04E-14  5.24E-15  2.78E-15  1.35E-15  4.56E-16  1.87E-16  7.28E-17  1.99E-17  7.26E-18
   995       2.88E-19  2.03E-19  1.27E-19  8.85E-20  6.06E-20  3.52E-20  2.21E-20  1.29E-20  5.59E-21  2.68E-21
             1.18E-21  3.64E-22  1.41E-22  5.28E-23  1.39E-23  5.00E-24  1.78E-24  4.53E-25  1.60E-25
   996       2.29E-29  1.61E-29  1.01E-29  7.01E-30  4.80E-30  2.79E-30  1.75E-30  1.02E-30  4.42E-31  2.12E-31
             9.37E-32  2.89E-32  1.12E-32  4.19E-33  1.10E-33  3.97E-34  1.41E-34  3.60E-35  1.27E-35
   997       4.19E-32  2.95E-32  1.85E-32  1.28E-32  8.80E-33  5.11E-33  3.20E-33  1.87E-33  8.10E-34  3.88E-34
             1.72E-34  5.29E-35  2.05E-35  7.67E-36  2.02E-36  7.26E-37  2.59E-37  6.59E-38  2.33E-38
   998       2.37E-18  1.66E-18  1.02E-18  6.87E-19  4.47E-19  2.31E-19  1.28E-19  6.44E-20  2.27E-20  9.44E-21
             3.72E-21  1.02E-21  3.75E-22  1.36E-22  3.48E-23  1.24E-23  4.38E-24  1.11E-24  3.93E-25
   999       1.86E-21  1.30E-21  8.01E-22  5.41E-22  3.52E-22  1.82E-22  1.01E-22  5.06E-23  1.78E-23  7.43E-24
             2.93E-24  8.06E-25  2.95E-25  1.07E-25  2.74E-26  9.73E-27  3.45E-27  8.74E-28  3.09E-28
  1004       1.23E-31  8.59E-32  5.28E-32  3.57E-32  2.32E-32  1.20E-32  6.67E-33  3.37E-33  1.19E-33  4.96E-34
             1.96E-34  5.40E-35  1.98E-35  7.16E-36  1.84E-36  6.53E-37  2.32E-37  5.87E-38  2.08E-38
  1005       8.57E-14  6.06E-14  3.84E-14  2.72E-14  1.93E-14  1.23E-14  8.79E-15  6.31E-15  4.04E-15  2.81E-15
             1.84E-15  9.28E-16  4.94E-16  2.39E-16  8.09E-17  3.31E-17  1.29E-17  3.53E-18  1.29E-18
  1006       2.26E-18  1.58E-18  9.72E-19  6.57E-19  4.27E-19  2.21E-19  1.22E-19  6.15E-20  2.17E-20  9.03E-21
             3.56E-21  9.80E-22  3.59E-22  1.30E-22  3.33E-23  1.18E-23  4.19E-24  1.06E-24  3.76E-25
  1011       1.60E-19  1.12E-19  6.90E-20  4.66E-20  3.03E-20  1.57E-20  8.67E-21  4.36E-21  1.54E-21  6.41E-22
             2.52E-22  6.95E-23  2.55E-23  9.20E-24  2.36E-24  8.39E-25  2.97E-25  7.54E-26  2.67E-26
  1012       4.51E-17  3.19E-17  2.02E-17  1.43E-17  1.02E-17  6.56E-18  4.78E-18  3.62E-18  2.91E-18  3.00E-18
             3.57E-18  4.52E-18  4.71E-18  4.17E-18  2.74E-18  1.67E-18  8.95E-19  3.31E-19  1.41E-19
  1021       1.74E-29  1.23E-29  7.79E-30  5.50E-30  3.89E-30  2.45E-30  1.72E-30  1.21E-30  7.44E-31  5.08E-31
             3.40E-31  1.86E-31  1.08E-31  5.68E-32  2.07E-32  8.70E-33  3.42E-33  9.36E-34  3.41E-34
  1022       1.30E-26  9.10E-27  5.57E-27  3.75E-27  2.42E-27  1.23E-27  6.70E-28  3.31E-28  1.14E-28  4.67E-29
             1.82E-29  4.93E-30  1.79E-30  6.44E-31  1.65E-31  5.84E-32  2.07E-32  5.24E-33  1.85E-33
  1023       4.37E-18  3.06E-18  1.88E-18  1.27E-18  8.25E-19  4.27E-19  2.36E-19  1.19E-19  4.19E-20  1.74E-20
             6.87E-21  1.89E-21  6.94E-22  2.50E-22  6.43E-23  2.28E-23  8.10E-24  2.05E-24  7.26E-25
  1032       2.68E-31  1.89E-31  1.18E-31  8.22E-32  5.64E-32  3.28E-32  2.07E-32  1.21E-32  5.28E-33  2.53E-33
             1.11E-33  3.39E-34  1.30E-34  4.82E-35  1.26E-35  4.52E-36  1.61E-36  4.09E-37  1.45E-37
  1045       2.77E-20  1.95E-20  1.22E-20  8.50E-21  5.83E-21  3.39E-21  2.12E-21  1.24E-21  5.38E-22  2.58E-22
             1.14E-22  3.52E-23  1.36E-23  5.10E-24  1.34E-24  4.83E-25  1.72E-25  4.38E-26  1.55E-26
  1046       1.06E-20  7.44E-21  4.66E-21  3.24E-21  2.22E-21  1.29E-21  8.10E-22  4.74E-22  2.05E-22  9.83E-23
             4.35E-23  1.34E-23  5.19E-24  1.94E-24  5.12E-25  1.84E-25  6.56E-26  1.67E-26  5.90E-27
  1047       8.47E-20  5.93E-20  3.64E-20  2.46E-20  1.60E-20  8.28E-21  4.58E-21  2.31E-21  8.12E-22  3.38E-22
             1.33E-22  3.67E-23  1.35E-23  4.86E-24  1.25E-24  4.44E-25  1.57E-25  3.98E-26  1.41E-26
  1056       6.72E-18  4.70E-18  2.89E-18  1.95E-18  1.27E-18  6.57E-19  3.63E-19  1.83E-19  6.45E-20  2.69E-20
             1.06E-20  2.92E-21  1.07E-21  3.86E-22  9.90E-23  3.52E-23  1.25E-23  3.16E-24  1.12E-24
  1081       8.97E-31  6.28E-31  3.86E-31  2.61E-31  1.70E-31  8.80E-32  4.87E-32  2.46E-32  8.70E-33  3.63E-33
             1.43E-33  3.95E-34  1.45E-34  5.24E-35  1.35E-35  4.78E-36  1.70E-36  4.30E-37  1.52E-37
  1082       2.93E-26  2.05E-26  1.26E-26  8.45E-27  5.46E-27  2.78E-27  1.51E-27  7.47E-28  2.57E-28  1.05E-28
             4.10E-29  1.11E-29  4.05E-30  1.45E-30  3.72E-31  1.32E-31  4.67E-32  1.18E-32  4.19E-33
  1083       5.27E-26  3.68E-26  2.25E-26  1.52E-26  9.79E-27  4.98E-27  2.71E-27  1.34E-27  4.62E-28  1.89E-28
             7.36E-29  2.00E-29  7.27E-30  2.61E-30  6.67E-31  2.37E-31  8.39E-32  2.13E-32  7.52E-33
  1084       1.39E-16  9.80E-17  6.14E-17  4.27E-17  2.93E-17  1.70E-17  1.07E-17  6.25E-18  2.71E-18  1.30E-18
             5.74E-19  1.77E-19  6.86E-20  2.57E-20  6.77E-21  2.43E-21  8.66E-22  2.20E-22  7.80E-23
  1085       3.25E-20  2.27E-20  1.40E-20  9.42E-21  6.13E-21  3.17E-21  1.75E-21  8.84E-22  3.11E-22  1.30E-22
             5.12E-23  1.41E-23  5.17E-24  1.87E-24  4.79E-25  1.70E-25  6.03E-26  1.53E-26  5.41E-27
  1086       1.03E-29  7.18E-30  4.41E-30  2.98E-30  1.94E-30  1.01E-30  5.58E-31  2.82E-31  9.95E-32  4.16E-32
             1.64E-32  4.53E-33  1.66E-33  6.00E-34  1.54E-34  5.48E-35  1.94E-35  4.92E-36  1.74E-36
  1087       3.10E-21  2.17E-21  1.33E-21  9.00E-22  5.86E-22  3.03E-22  1.68E-22  8.44E-23  2.98E-23  1.24E-23
             4.89E-24  1.35E-24  4.94E-25  1.78E-25  4.58E-26  1.63E-26  5.77E-27  1.46E-27  5.17E-28
  1088       5.32E-20  3.72E-20  2.29E-20  1.54E-20  1.01E-20  5.20E-21  2.88E-21  1.45E-21  5.11E-22  2.13E-22
             8.39E-23  2.31E-23  8.47E-24  3.06E-24  7.85E-25  2.79E-25  9.89E-26  2.51E-26  8.87E-27
  1089       1.41E-27  9.89E-28  6.05E-28  4.07E-28  2.63E-28  1.34E-28  7.28E-29  3.60E-29  1.24E-29  5.09E-30
             1.98E-30  5.37E-31  1.95E-31  7.01E-32  1.79E-32  6.36E-33  2.25E-33  5.71E-34  2.02E-34
  1090       7.33E-29  5.16E-29  3.23E-29  2.25E-29  1.54E-29  8.95E-30  5.62E-30  3.29E-30  1.42E-30  6.83E-31
             3.02E-31  9.32E-32  3.62E-32  1.35E-32  3.57E-33  1.28E-33  4.57E-34  1.16E-34  4.12E-35
  1091       1.13E-28  7.91E-29  4.86E-29  3.28E-29  2.14E-29  1.11E-29  6.14E-30  3.10E-30  1.10E-30  4.58E-31
             1.81E-31  4.99E-32  1.83E-32  6.62E-33  1.70E-33  6.04E-34  2.14E-34  5.43E-35  1.92E-35
  1128       9.51E-18  6.65E-18  4.09E-18  2.76E-18  1.80E-18  9.30E-19  5.14E-19  2.59E-19  9.14E-20  3.81E-20
             1.50E-20  4.14E-21  1.52E-21  5.48E-22  1.41E-22  5.00E-23  1.77E-23  4.49E-24  1.59E-24
  1141       1.48E-13  1.04E-13  6.60E-14  4.68E-14  3.32E-14  2.12E-14  1.52E-14  1.09E-14  7.02E-15  4.89E-15
             3.22E-15  1.63E-15  8.70E-16  4.22E-16  1.43E-16  5.86E-17  2.29E-17  6.25E-18  2.28E-18
  1142       9.86E-18  6.90E-18  4.24E-18  2.86E-18  1.86E-18  9.65E-19  5.33E-19  2.69E-19  9.48E-20  3.95E-20
             1.56E-20  4.29E-21  1.57E-21  5.69E-22  1.46E-22  5.19E-23  1.84E-23  4.66E-24  1.65E-24
  1143       4.69E-18  3.30E-18  2.07E-18  1.44E-18  9.83E-19  5.70E-19  3.59E-19  2.14E-19  1.01E-19  5.71E-20
             3.54E-20  2.32E-20  1.83E-20  1.39E-20  8.17E-21  4.77E-21  2.48E-21  9.00E-22  3.80E-22
  1144       3.94E-18  2.78E-18  1.74E-18  1.21E-18  8.27E-19  4.80E-19  3.02E-19  1.80E-19  8.47E-20  4.80E-20
             2.97E-20  1.95E-20  1.54E-20  1.17E-20  6.87E-21  4.01E-21  2.09E-21  7.57E-22  3.19E-22
  1145       2.56E-18  1.80E-18  1.10E-18  7.45E-19  4.85E-19  2.51E-19  1.39E-19  6.99E-20  2.47E-20  1.03E-20
             4.05E-21  1.12E-21  4.10E-22  1.48E-22  3.80E-23  1.35E-23  4.78E-24  1.21E-24  4.29E-25
  1146       1.61E-13  1.14E-13  7.19E-14  5.10E-14  3.61E-14  2.31E-14  1.65E-14  1.19E-14  7.64E-15  5.33E-15
             3.51E-15  1.78E-15  9.48E-16  4.60E-16  1.56E-16  6.39E-17  2.50E-17  6.82E-18  2.49E-18
  1147       5.10E-31  3.58E-31  2.21E-31  1.50E-31  9.82E-32  5.05E-32  2.70E-32  1.28E-32  5.54E-33  5.72E-33
             7.64E-33  9.60E-33  9.52E-33  8.02E-33  5.02E-33  2.99E-33  1.57E-33  5.70E-34  2.41E-34
  1148       2.52E-13  1.78E-13  1.13E-13  7.99E-14  5.67E-14  3.62E-14  2.59E-14  1.86E-14  1.20E-14  8.36E-15
             5.51E-15  2.79E-15  1.49E-15  7.22E-16  2.45E-16  1.00E-16  3.92E-17  1.07E-17  3.91E-18
  1149       2.23E-18  1.57E-18  9.97E-19  7.07E-19  5.03E-19  3.24E-19  2.37E-19  1.80E-19  1.45E-19  1.51E-19
             1.81E-19  2.31E-19  2.41E-19  2.14E-19  1.41E-19  8.59E-20  4.60E-20  1.70E-20  7.23E-21
