SEQ='SI'     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 114331065.6   NPRNTI= 5   NPRNTF=21
   --------------------
   INDP         CODE                 S L   WI        WNP
 PRTI= 4  TRMPRT= (2S)  SPNPRT= 2

   INDX TE=  2.50E+02  5.00E+02  1.25E+03  2.50E+03  5.00E+03  1.25E+04  2.50E+04  5.00E+04  1.25E+05  2.50E+05
   ---- ---  5.00E+05  1.25E+06  2.50E+06  5.00E+06  1.25E+07  2.50E+07  5.00E+07  1.25E+08  2.50E+08
     2       2.14E-16  1.51E-16  9.56E-17  6.74E-17  4.74E-17  2.95E-17  2.03E-17  1.37E-17  7.61E-18  4.52E-18
             2.46E-18  9.58E-19  4.25E-19  1.77E-19  5.11E-20  1.92E-20  7.06E-21  1.83E-21  6.55E-22
     3       1.29E-12  9.09E-13  5.75E-13  4.07E-13  2.88E-13  1.84E-13  1.31E-13  9.43E-14  6.24E-14  4.65E-14
             3.51E-14  2.40E-14  1.76E-14  1.25E-14  7.52E-15  4.85E-15  2.94E-15  1.33E-15  6.61E-16
     6       6.42E-12  4.54E-12  2.87E-12  2.03E-12  1.44E-12  9.17E-13  6.54E-13  4.70E-13  3.06E-13  2.21E-13
             1.56E-13  9.05E-14  5.51E-14  3.11E-14  1.32E-14  6.37E-15  2.88E-15  9.15E-16  3.62E-16
     9       1.61E-12  1.14E-12  7.21E-13  5.11E-13  3.62E-13  2.31E-13  1.65E-13  1.19E-13  7.92E-14  5.84E-14
             4.24E-14  2.56E-14  1.61E-14  9.29E-15  4.03E-15  1.98E-15  9.04E-16  2.90E-16  1.15E-16
    12       3.30E-13  2.34E-13  1.48E-13  1.05E-13  7.43E-14  4.75E-14  3.41E-14  2.48E-14  1.67E-14  1.25E-14
             9.30E-15  5.82E-15  3.73E-15  2.20E-15  9.73E-16  4.83E-16  2.22E-16  7.16E-17  2.84E-17
    16       3.95E-13  2.80E-13  1.77E-13  1.25E-13  8.80E-14  5.53E-14  3.86E-14  2.67E-14  1.57E-14  9.94E-15
             5.84E-15  2.52E-15  1.20E-15  5.26E-16  1.61E-16  6.23E-17  2.33E-17  6.14E-18  2.20E-18
    17       7.41E-14  5.24E-14  3.32E-14  2.35E-14  1.67E-14  1.07E-14  7.70E-15  5.63E-15  3.85E-15  2.95E-15
             2.24E-15  1.45E-15  9.52E-16  5.71E-16  2.57E-16  1.29E-16  5.97E-17  1.93E-17  7.70E-18
    21       1.15E-14  8.10E-15  5.13E-15  3.64E-15  2.59E-15  1.67E-15  1.21E-15  9.04E-16  6.58E-16  5.58E-16
             5.00E-16  4.40E-16  3.83E-16  3.13E-16  2.15E-16  1.48E-16  9.30E-17  4.36E-17  2.19E-17
    27       4.69E-12  3.31E-12  2.09E-12  1.48E-12  1.05E-12  6.60E-13  4.65E-13  3.25E-13  1.98E-13  1.29E-13
             7.91E-14  3.58E-14  1.76E-14  7.95E-15  2.50E-15  9.79E-16  3.69E-16  9.77E-17  3.52E-17
    33       2.25E-12  1.59E-12  1.01E-12  7.12E-13  5.04E-13  3.18E-13  2.25E-13  1.58E-13  9.67E-14  6.40E-14
             3.95E-14  1.82E-14  9.01E-15  4.10E-15  1.30E-15  5.10E-16  1.92E-16  5.11E-17  1.84E-17
    39       9.90E-18  7.00E-18  4.44E-18  3.15E-18  2.24E-18  1.45E-18  1.06E-18  8.06E-19  6.12E-19  5.46E-19
             5.22E-19  4.99E-19  4.56E-19  3.86E-19  2.74E-19  1.91E-19  1.21E-19  5.72E-20  2.86E-20
    40       7.46E-12  5.28E-12  3.34E-12  2.36E-12  1.67E-12  1.06E-12  7.47E-13  5.26E-13  3.25E-13  2.17E-13
             1.36E-13  6.32E-14  3.16E-14  1.45E-14  4.60E-15  1.81E-15  6.86E-16  1.82E-16  6.57E-17
    43       1.48E-12  1.05E-12  6.63E-13  4.69E-13  3.32E-13  2.10E-13  1.49E-13  1.05E-13  6.52E-14  4.37E-14
             2.75E-14  1.29E-14  6.46E-15  2.97E-15  9.48E-16  3.74E-16  1.42E-16  3.76E-17  1.36E-17
    44       3.44E-12  2.43E-12  1.54E-12  1.09E-12  7.70E-13  4.89E-13  3.46E-13  2.46E-13  1.54E-13  1.04E-13
             6.59E-14  3.13E-14  1.58E-14  7.30E-15  2.34E-15  9.27E-16  3.52E-16  9.36E-17  3.37E-17
    45       2.58E-12  1.83E-12  1.16E-12  8.18E-13  5.79E-13  3.67E-13  2.60E-13  1.85E-13  1.16E-13  7.85E-14
             4.98E-14  2.37E-14  1.20E-14  5.56E-15  1.79E-15  7.07E-16  2.68E-16  7.14E-17  2.57E-17
    46       1.24E-15  8.79E-16  5.57E-16  3.95E-16  2.82E-16  1.83E-16  1.35E-16  1.03E-16  8.04E-17  7.42E-17
             7.38E-17  7.40E-17  6.95E-17  6.00E-17  4.32E-17  3.03E-17  1.94E-17  9.17E-18  4.59E-18
    65       4.63E-13  3.27E-13  2.07E-13  1.47E-13  1.04E-13  6.63E-14  4.74E-14  3.41E-14  2.21E-14  1.55E-14
             1.03E-14  5.11E-15  2.67E-15  1.26E-15  4.13E-16  1.65E-16  6.30E-17  1.68E-17  6.08E-18
    80       9.30E-15  6.58E-15  4.16E-15  2.95E-15  2.09E-15  1.34E-15  9.59E-16  6.98E-16  4.74E-16  3.64E-16
             2.84E-16  1.99E-16  1.41E-16  9.16E-17  4.39E-17  2.23E-17  1.03E-17  3.33E-18  1.32E-18
    88       1.28E-14  9.03E-15  5.71E-15  4.05E-15  2.87E-15  1.84E-15  1.32E-15  9.63E-16  6.39E-16  4.60E-16
             3.12E-16  1.60E-16  8.51E-17  4.08E-17  1.35E-17  5.44E-18  2.08E-18  5.59E-19  2.02E-19
    90       3.31E-13  2.34E-13  1.48E-13  1.05E-13  7.45E-14  4.76E-14  3.41E-14  2.48E-14  1.67E-14  1.27E-14
             9.93E-15  7.33E-15  5.81E-15  4.48E-15  2.95E-15  1.98E-15  1.22E-15  5.59E-16  2.79E-16
    94       9.82E-14  6.95E-14  4.40E-14  3.12E-14  2.21E-14  1.41E-14  1.02E-14  7.43E-15  5.06E-15  3.91E-15
             3.11E-15  2.35E-15  1.88E-15  1.47E-15  9.73E-16  6.55E-16  4.05E-16  1.86E-16  9.30E-17
    95       6.41E-16  4.54E-16  2.88E-16  2.05E-16  1.46E-16  9.58E-17  7.15E-17  5.59E-17  4.54E-17  4.24E-17
             4.06E-17  3.45E-17  2.66E-17  1.81E-17  9.13E-18  4.84E-18  2.33E-18  7.78E-19  3.14E-19
    96       3.14E-17  2.22E-17  1.41E-17  1.00E-17  7.17E-18  4.69E-18  3.50E-18  2.74E-18  2.23E-18  2.09E-18
             2.00E-18  1.71E-18  1.32E-18  8.95E-19  4.53E-19  2.40E-19  1.16E-19  3.86E-20  1.56E-20
   104       1.63E-14  1.15E-14  7.30E-15  5.17E-15  3.68E-15  2.36E-15  1.70E-15  1.26E-15  8.80E-16  7.00E-16
             5.68E-16  4.18E-16  3.06E-16  2.02E-16  9.86E-17  5.05E-17  2.35E-17  7.59E-18  3.01E-18
   107       7.52E-15  5.32E-15  3.37E-15  2.39E-15  1.70E-15  1.09E-15  7.88E-16  5.81E-16  4.08E-16  3.25E-16
             2.65E-16  1.95E-16  1.43E-16  9.47E-17  4.62E-17  2.37E-17  1.10E-17  3.56E-18  1.41E-18
   111       7.45E-17  5.27E-17  3.35E-17  2.38E-17  1.70E-17  1.11E-17  8.34E-18  6.55E-18  5.38E-18  5.10E-18
             4.94E-18  4.26E-18  3.31E-18  2.26E-18  1.15E-18  6.09E-19  2.94E-19  9.82E-20  3.96E-20
   122       9.86E-18  6.98E-18  4.43E-18  3.16E-18  2.26E-18  1.49E-18  1.13E-18  9.05E-19  8.01E-19  8.58E-19
             1.00E-18  1.19E-18  1.23E-18  1.13E-18  8.52E-19  6.12E-19  3.97E-19  1.90E-19  9.55E-20
   138       4.85E-15  3.43E-15  2.16E-15  1.53E-15  1.07E-15  6.66E-16  4.58E-16  3.08E-16  1.72E-16  1.04E-16
             5.84E-17  2.43E-17  1.15E-17  5.03E-18  1.55E-18  6.01E-19  2.25E-19  5.96E-20  2.14E-20
   140       7.74E-13  5.48E-13  3.47E-13  2.46E-13  1.75E-13  1.13E-13  8.24E-14  6.17E-14  4.47E-14  3.70E-14
             3.13E-14  2.42E-14  1.82E-14  1.23E-14  6.08E-15  3.14E-15  1.47E-15  4.75E-16  1.89E-16
   144       2.41E-13  1.71E-13  1.08E-13  7.68E-14  5.47E-14  3.53E-14  2.58E-14  1.93E-14  1.41E-14  1.17E-14
             1.00E-14  7.81E-15  5.90E-15  3.99E-15  1.98E-15  1.02E-15  4.79E-16  1.55E-16  6.17E-17
   156       4.11E-15  2.91E-15  1.84E-15  1.31E-15  9.31E-16  6.03E-16  4.42E-16  3.33E-16  2.47E-16  2.09E-16
             1.82E-16  1.45E-16  1.11E-16  7.54E-17  3.76E-17  1.95E-17  9.14E-18  2.97E-18  1.18E-18
   185       9.28E-14  6.56E-14  4.14E-14  2.92E-14  2.06E-14  1.28E-14  8.89E-15  6.04E-15  3.45E-15  2.13E-15
             1.23E-15  5.28E-16  2.54E-16  1.13E-16  3.52E-17  1.37E-17  5.17E-18  1.37E-18  4.93E-19
   193       4.15E-15  2.93E-15  1.86E-15  1.32E-15  9.42E-16  6.11E-16  4.50E-16  3.42E-16  2.58E-16  2.23E-16
             1.98E-16  1.61E-16  1.25E-16  8.55E-17  4.30E-17  2.23E-17  1.05E-17  3.41E-18  1.36E-18
   194       3.14E-14  2.22E-14  1.40E-14  9.91E-15  6.98E-15  4.36E-15  3.02E-15  2.06E-15  1.18E-15  7.35E-16
             4.27E-16  1.84E-16  8.88E-17  3.97E-17  1.24E-17  4.85E-18  1.83E-18  4.84E-19  1.74E-19
   198       4.48E-15  3.16E-15  1.99E-15  1.39E-15  9.64E-16  5.76E-16  3.75E-16  2.31E-16  1.08E-16  5.48E-17
             2.55E-17  8.22E-18  3.25E-18  1.23E-18  3.27E-19  1.18E-19  4.21E-20  1.07E-20  3.79E-21
   253       1.40E-15  9.90E-16  6.29E-16  4.49E-16  3.23E-16  2.15E-16  1.66E-16  1.38E-16  1.29E-16  1.41E-16
             1.55E-16  1.52E-16  1.26E-16  8.99E-17  4.75E-17  2.57E-17  1.25E-17  4.23E-18  1.72E-18
   255       3.86E-16  2.73E-16  1.73E-16  1.22E-16  8.60E-17  5.41E-17  3.80E-17  2.67E-17  1.70E-17  1.23E-17
             9.08E-18  6.03E-18  4.19E-18  2.68E-18  1.27E-18  6.46E-19  2.99E-19  9.59E-20  3.80E-20
   256       6.33E-14  4.47E-14  2.81E-14  1.97E-14  1.37E-14  8.21E-15  5.37E-15  3.34E-15  1.59E-15  8.23E-16
             3.88E-16  1.27E-16  5.08E-17  1.94E-17  5.17E-18  1.86E-18  6.66E-19  1.70E-19  6.01E-20
   263       2.01E-14  1.42E-14  8.91E-15  6.24E-15  4.33E-15  2.61E-15  1.71E-15  1.06E-15  5.08E-16  2.63E-16
             1.24E-16  4.09E-17  1.63E-17  6.23E-18  1.66E-18  6.00E-19  2.15E-19  5.47E-20  1.94E-20
   298       6.47E-16  4.58E-16  2.91E-16  2.08E-16  1.50E-16  1.00E-16  7.73E-17  6.47E-17  6.18E-17  6.82E-17
             7.63E-17  7.59E-17  6.32E-17  4.52E-17  2.40E-17  1.30E-17  6.35E-18  2.14E-18  8.69E-19
   303       4.03E-12  2.85E-12  1.80E-12  1.27E-12  9.00E-13  5.67E-13  3.99E-13  2.78E-13  1.67E-13  1.08E-13
             6.55E-14  2.98E-14  1.48E-14  6.76E-15  2.15E-15  8.51E-16  3.23E-16  8.59E-17  3.10E-17
   307       1.28E-12  9.08E-13  5.74E-13  4.06E-13  2.87E-13  1.81E-13  1.27E-13  8.89E-14  5.36E-14  3.49E-14
             2.13E-14  9.71E-15  4.84E-15  2.21E-15  7.07E-16  2.79E-16  1.06E-16  2.82E-17  1.02E-17
   313       1.73E-16  1.23E-16  7.79E-17  5.54E-17  3.97E-17  2.61E-17  1.96E-17  1.55E-17  1.27E-17  1.20E-17
             1.16E-17  1.03E-17  8.34E-18  5.90E-18  3.04E-18  1.59E-18  7.53E-19  2.46E-19  9.82E-20
   314       1.71E-15  1.21E-15  7.71E-16  5.51E-16  3.97E-16  2.67E-16  2.08E-16  1.76E-16  1.74E-16  1.98E-16
             2.28E-16  2.32E-16  1.96E-16  1.41E-16  7.52E-17  4.09E-17  2.00E-17  6.77E-18  2.75E-18
   325       1.90E-16  1.35E-16  8.56E-17  6.09E-17  4.37E-17  2.88E-17  2.17E-17  1.73E-17  1.44E-17  1.38E-17
             1.35E-17  1.22E-17  9.91E-18  7.04E-18  3.63E-18  1.91E-18  9.04E-19  2.96E-19  1.18E-19
   327       2.72E-16  1.92E-16  1.21E-16  8.51E-17  5.95E-17  3.65E-17  2.46E-17  1.61E-17  8.53E-18  4.94E-18
             2.68E-18  1.08E-18  4.98E-19  2.16E-19  6.56E-20  2.53E-20  9.48E-21  2.50E-21  8.99E-22
   328       2.48E-15  1.76E-15  1.11E-15  7.86E-16  5.56E-16  3.53E-16  2.50E-16  1.76E-16  1.09E-16  7.21E-17
             4.49E-17  2.10E-17  1.06E-17  4.90E-18  1.58E-18  6.25E-19  2.38E-19  6.35E-20  2.29E-20
   335       4.21E-15  2.98E-15  1.88E-15  1.33E-15  9.44E-16  6.00E-16  4.26E-16  3.02E-16  1.88E-16  1.26E-16
             7.88E-17  3.72E-17  1.89E-17  8.76E-18  2.83E-18  1.12E-18  4.28E-19  1.14E-19  4.13E-20
   336       2.06E-15  1.46E-15  9.22E-16  6.52E-16  4.62E-16  2.94E-16  2.10E-16  1.52E-16  1.02E-16  7.88E-17
             6.22E-17  4.46E-17  3.23E-17  2.12E-17  1.03E-17  5.28E-18  2.46E-18  7.94E-19  3.15E-19
   338       6.50E-16  4.59E-16  2.91E-16  2.06E-16  1.46E-16  9.26E-17  6.62E-17  4.79E-17  3.24E-17  2.51E-17
             1.99E-17  1.43E-17  1.04E-17  6.83E-18  3.32E-18  1.70E-18  7.92E-19  2.56E-19  1.01E-19
   350       2.32E-12  1.64E-12  1.03E-12  7.25E-13  5.05E-13  3.07E-13  2.05E-13  1.31E-13  6.51E-14  3.49E-14
             1.71E-14  5.81E-15  2.36E-15  9.13E-16  2.46E-16  8.91E-17  3.19E-17  8.14E-18  2.89E-18
   352       8.79E-17  6.23E-17  3.97E-17  2.84E-17  2.05E-17  1.39E-17  1.10E-17  9.57E-18  1.00E-17  1.21E-17
             1.45E-17  1.54E-17  1.32E-17  9.64E-18  5.19E-18  2.84E-18  1.39E-18  4.73E-19  1.92E-19
   353       1.33E-15  9.39E-16  5.89E-16  4.10E-16  2.82E-16  1.66E-16  1.06E-16  6.30E-17  2.82E-17  1.38E-17
             6.24E-18  1.96E-18  7.64E-19  2.87E-19  7.58E-20  2.72E-20  9.71E-21  2.47E-21  8.75E-22
   354       7.46E-13  5.27E-13  3.32E-13  2.33E-13  1.63E-13  9.90E-14  6.60E-14  4.21E-14  2.11E-14  1.13E-14
             5.54E-15  1.89E-15  7.71E-16  2.98E-16  8.03E-17  2.91E-17  1.04E-17  2.66E-18  9.42E-19
   359       1.35E-13  9.54E-14  6.04E-14  4.28E-14  3.04E-14  1.95E-14  1.41E-14  1.03E-14  7.02E-15  5.38E-15
             4.21E-15  3.10E-15  2.45E-15  1.88E-15  1.24E-15  8.32E-16  5.13E-16  2.35E-16  1.17E-16
   363       4.20E-14  2.97E-14  1.88E-14  1.34E-14  9.49E-15  6.10E-15  4.41E-15  3.24E-15  2.23E-15  1.73E-15
             1.36E-15  1.02E-15  8.07E-16  6.24E-16  4.11E-16  2.77E-16  1.71E-16  7.82E-17  3.91E-17
   370       5.98E-17  4.22E-17  2.66E-17  1.87E-17  1.30E-17  7.98E-18  5.41E-18  3.61E-18  2.09E-18  1.41E-18
             9.71E-19  6.07E-19  4.11E-19  2.59E-19  1.22E-19  6.17E-20  2.85E-20  9.13E-21  3.61E-21
   371       2.79E-15  1.97E-15  1.24E-15  8.73E-16  6.10E-16  3.74E-16  2.51E-16  1.62E-16  8.28E-17  4.53E-17
             2.25E-17  7.82E-18  3.22E-18  1.25E-18  3.38E-19  1.23E-19  4.40E-20  1.12E-20  3.98E-21
   375       1.23E-14  8.71E-15  5.50E-15  3.87E-15  2.72E-15  1.69E-15  1.16E-15  7.76E-16  4.33E-16  2.63E-16
             1.50E-16  6.35E-17  3.03E-17  1.35E-17  4.18E-18  1.63E-18  6.15E-19  1.63E-19  5.87E-20
   377       3.84E-15  2.71E-15  1.71E-15  1.21E-15  8.48E-16  5.26E-16  3.61E-16  2.43E-16  1.36E-16  8.29E-17
             4.73E-17  2.01E-17  9.64E-18  4.29E-18  1.33E-18  5.21E-19  1.96E-19  5.20E-20  1.87E-20
   383       3.69E-15  2.61E-15  1.64E-15  1.16E-15  8.10E-16  4.97E-16  3.36E-16  2.18E-16  1.13E-16  6.21E-17
             3.12E-17  1.09E-17  4.50E-18  1.75E-18  4.76E-19  1.73E-19  6.20E-20  1.58E-20  5.62E-21
   391       3.23E-13  2.28E-13  1.45E-13  1.03E-13  7.31E-14  4.72E-14  3.45E-14  2.59E-14  1.91E-14  1.60E-14
             1.37E-14  1.07E-14  8.11E-15  5.48E-15  2.73E-15  1.41E-15  6.60E-16  2.14E-16  8.52E-17
   393       4.88E-17  3.44E-17  2.16E-17  1.51E-17  1.05E-17  6.29E-18  4.12E-18  2.59E-18  1.29E-18  7.16E-19
             3.73E-19  1.44E-19  6.52E-20  2.79E-20  8.39E-21  3.22E-21  1.20E-21  3.17E-22  1.14E-22
   394       1.04E-13  7.34E-14  4.65E-14  3.30E-14  2.35E-14  1.52E-14  1.11E-14  8.39E-15  6.20E-15  5.22E-15
             4.50E-15  3.53E-15  2.68E-15  1.82E-15  9.03E-16  4.67E-16  2.19E-16  7.10E-17  2.82E-17
   395       1.68E-15  1.19E-15  7.52E-16  5.34E-16  3.80E-16  2.46E-16  1.79E-16  1.32E-16  8.93E-17  6.43E-17
             4.32E-17  2.20E-17  1.16E-17  5.54E-18  1.84E-18  7.37E-19  2.83E-19  7.59E-20  2.75E-20
   398       1.45E-14  1.02E-14  6.40E-15  4.47E-15  3.09E-15  1.84E-15  1.19E-15  7.26E-16  3.37E-16  1.70E-16
             7.92E-17  2.56E-17  1.01E-17  3.84E-18  1.02E-18  3.69E-19  1.32E-19  3.35E-20  1.19E-20
   402       4.36E-15  3.07E-15  1.93E-15  1.35E-15  9.33E-16  5.55E-16  3.59E-16  2.20E-16  1.02E-16  5.18E-17
             2.41E-17  7.80E-18  3.09E-18  1.17E-18  3.13E-19  1.13E-19  4.02E-20  1.02E-20  3.63E-21
   438       4.43E-16  3.12E-16  1.95E-16  1.35E-16  9.21E-17  5.28E-17  3.26E-17  1.88E-17  7.97E-18  3.78E-18
             1.66E-18  5.06E-19  1.95E-19  7.26E-20  1.91E-20  6.83E-21  2.43E-21  6.19E-22  2.19E-22
   445       1.75E-16  1.24E-16  7.86E-17  5.58E-17  3.99E-17  2.60E-17  1.93E-17  1.49E-17  1.15E-17  1.01E-17
             9.00E-18  7.34E-18  5.66E-18  3.88E-18  1.95E-18  1.01E-18  4.75E-19  1.54E-19  6.15E-20
   451       1.72E-17  1.21E-17  7.57E-18  5.28E-18  3.63E-18  2.15E-18  1.39E-18  8.75E-19  4.61E-19  2.86E-19
             1.84E-19  1.08E-19  7.14E-20  4.44E-20  2.07E-20  1.04E-20  4.81E-21  1.54E-21  6.09E-22
   454       3.41E-16  2.41E-16  1.53E-16  1.09E-16  7.78E-17  5.08E-17  3.78E-17  2.93E-17  2.30E-17  2.04E-17
             1.85E-17  1.52E-17  1.18E-17  8.11E-18  4.08E-18  2.12E-18  9.97E-19  3.24E-19  1.29E-19
   458       3.86E-16  2.73E-16  1.72E-16  1.21E-16  8.52E-17  5.31E-17  3.70E-17  2.58E-17  1.63E-17  1.20E-17
             9.08E-18  6.30E-18  4.51E-18  2.95E-18  1.43E-18  7.29E-19  3.39E-19  1.09E-19  4.34E-20
   459       1.14E-16  8.07E-17  5.10E-17  3.59E-17  2.52E-17  1.58E-17  1.10E-17  7.65E-18  4.86E-18  3.58E-18
             2.72E-18  1.89E-18  1.35E-18  8.86E-19  4.29E-19  2.19E-19  1.02E-19  3.29E-20  1.31E-20
   460       3.98E-16  2.82E-16  1.79E-16  1.27E-16  9.11E-17  5.97E-17  4.43E-17  3.39E-17  2.43E-17  1.84E-17
             1.30E-17  6.92E-18  3.74E-18  1.82E-18  6.10E-19  2.47E-19  9.50E-20  2.56E-20  9.27E-21
   468       1.46E-17  1.03E-17  6.45E-18  4.49E-18  3.07E-18  1.79E-18  1.13E-18  6.81E-19  3.19E-19  1.68E-19
             8.43E-20  3.12E-20  1.39E-20  5.85E-21  1.74E-21  6.67E-22  2.48E-22  6.51E-23  2.34E-23
   469       1.86E-12  1.31E-12  8.32E-13  5.89E-13  4.17E-13  2.64E-13  1.87E-13  1.32E-13  8.06E-14  5.30E-14
             3.26E-14  1.50E-14  7.51E-15  3.45E-15  1.10E-15  4.37E-16  1.66E-16  4.42E-17  1.60E-17
   472       6.05E-13  4.27E-13  2.70E-13  1.91E-13  1.35E-13  8.60E-14  6.09E-14  4.30E-14  2.64E-14  1.74E-14
             1.07E-14  4.96E-15  2.48E-15  1.14E-15  3.66E-16  1.45E-16  5.50E-17  1.47E-17  5.29E-18
   494       1.82E-16  1.28E-16  7.95E-17  5.47E-17  3.68E-17  2.05E-17  1.22E-17  6.78E-18  2.73E-18  1.25E-18
             5.33E-19  1.59E-19  6.04E-20  2.24E-20  5.84E-21  2.09E-21  7.44E-22  1.89E-22  6.69E-23
   499       2.56E-15  1.81E-15  1.14E-15  8.00E-16  5.58E-16  3.41E-16  2.30E-16  1.51E-16  8.10E-17  4.79E-17
             2.67E-17  1.11E-17  5.24E-18  2.32E-18  7.17E-19  2.80E-19  1.05E-19  2.79E-20  1.00E-20
   506       7.84E-16  5.53E-16  3.49E-16  2.45E-16  1.71E-16  1.05E-16  7.06E-17  4.63E-17  2.50E-17  1.48E-17
             8.25E-18  3.44E-18  1.63E-18  7.20E-19  2.23E-19  8.70E-20  3.27E-20  8.67E-21  3.12E-21
   511       6.92E-18  4.87E-18  3.03E-18  2.09E-18  1.41E-18  8.02E-19  4.96E-19  2.94E-19  1.41E-19  8.13E-20
             4.90E-20  2.70E-20  1.73E-20  1.06E-20  4.91E-21  2.46E-21  1.13E-21  3.62E-22  1.43E-22
   514       7.05E-16  4.99E-16  3.15E-16  2.23E-16  1.58E-16  9.93E-17  6.94E-17  4.76E-17  2.69E-17  1.59E-17
             8.54E-18  3.19E-18  1.36E-18  5.41E-19  1.49E-19  5.45E-20  1.96E-20  5.02E-21  1.78E-21
   526       1.96E-12  1.39E-12  8.73E-13  6.13E-13  4.28E-13  2.61E-13  1.74E-13  1.11E-13  5.56E-14  2.99E-14
             1.46E-14  4.99E-15  2.03E-15  7.85E-16  2.12E-16  7.66E-17  2.74E-17  7.00E-18  2.48E-18
   527       4.01E-15  2.83E-15  1.77E-15  1.23E-15  8.47E-16  4.95E-16  3.14E-16  1.87E-16  8.37E-17  4.13E-17
             1.88E-17  5.98E-18  2.35E-18  8.88E-19  2.35E-19  8.47E-20  3.02E-20  7.69E-21  2.73E-21
   528       5.90E-18  4.15E-18  2.58E-18  1.78E-18  1.20E-18  6.75E-19  4.12E-19  2.37E-19  1.04E-19  5.25E-20
             2.53E-20  9.04E-21  3.94E-21  1.64E-21  4.82E-22  1.84E-22  6.81E-23  1.79E-23  6.40E-24
   534       1.19E-15  8.37E-16  5.25E-16  3.65E-16  2.51E-16  1.47E-16  9.31E-17  5.55E-17  2.49E-17  1.23E-17
             5.62E-18  1.79E-18  7.03E-19  2.66E-19  7.05E-20  2.54E-20  9.05E-21  2.30E-21  8.16E-22
   535       6.33E-13  4.47E-13  2.82E-13  1.98E-13  1.38E-13  8.42E-14  5.63E-14  3.60E-14  1.81E-14  9.74E-15
             4.78E-15  1.63E-15  6.66E-16  2.57E-16  6.94E-17  2.52E-17  9.01E-18  2.30E-18  8.15E-19
   537       2.88E-16  2.04E-16  1.29E-16  9.13E-17  6.46E-17  4.10E-17  2.89E-17  2.00E-17  1.15E-17  6.94E-18
             3.76E-18  1.42E-18  6.10E-19  2.44E-19  6.74E-20  2.47E-20  8.88E-21  2.27E-21  8.07E-22
   542       1.17E-16  8.28E-17  5.24E-17  3.72E-17  2.65E-17  1.70E-17  1.23E-17  8.90E-18  5.73E-18  3.94E-18
             2.52E-18  1.21E-18  6.18E-19  2.88E-19  9.34E-20  3.72E-20  1.42E-20  3.79E-21  1.37E-21
   568       2.60E-13  1.83E-13  1.15E-13  7.98E-14  5.47E-14  3.18E-14  1.99E-14  1.16E-14  4.88E-15  2.26E-15
             9.55E-16  2.77E-16  1.03E-16  3.76E-17  9.68E-18  3.45E-18  1.22E-18  3.10E-19  1.10E-19
   569       7.79E-13  5.49E-13  3.44E-13  2.39E-13  1.64E-13  9.55E-14  5.98E-14  3.47E-14  1.46E-14  6.77E-15
             2.86E-15  8.31E-16  3.10E-16  1.13E-16  2.91E-17  1.03E-17  3.67E-18  9.29E-19  3.29E-19
   596       8.84E-17  6.20E-17  3.83E-17  2.61E-17  1.73E-17  9.29E-18  5.37E-18  2.86E-18  1.09E-18  4.86E-19
             2.02E-19  5.89E-20  2.22E-20  8.16E-21  2.12E-21  7.58E-22  2.70E-22  6.84E-23  2.42E-23
   598       2.64E-16  1.86E-16  1.18E-16  8.38E-17  5.97E-17  3.84E-17  2.78E-17  2.02E-17  1.31E-17  9.07E-18
             5.83E-18  2.81E-18  1.44E-18  6.74E-19  2.19E-19  8.72E-20  3.32E-20  8.89E-21  3.21E-21
   599       6.97E-14  4.93E-14  3.13E-14  2.22E-14  1.58E-14  1.02E-14  7.36E-15  5.42E-15  3.71E-15  2.84E-15
             2.21E-15  1.62E-15  1.27E-15  9.74E-16  6.39E-16  4.28E-16  2.64E-16  1.21E-16  6.04E-17
   602       2.22E-14  1.57E-14  9.93E-15  7.05E-15  5.02E-15  3.24E-15  2.35E-15  1.74E-15  1.20E-15  9.27E-16
             7.26E-16  5.34E-16  4.21E-16  3.24E-16  2.12E-16  1.43E-16  8.78E-17  4.02E-17  2.01E-17
   610       1.09E-16  7.69E-17  4.83E-17  3.38E-17  2.35E-17  1.43E-17  9.60E-18  6.38E-18  3.75E-18  2.61E-18
             1.89E-18  1.27E-18  8.94E-19  5.80E-19  2.80E-19  1.43E-19  6.64E-20  2.14E-20  8.49E-21
   611       3.16E-17  2.23E-17  1.40E-17  9.83E-18  6.83E-18  4.15E-18  2.79E-18  1.86E-18  1.09E-18  7.61E-19
             5.53E-19  3.71E-19  2.62E-19  1.70E-19  8.23E-20  4.20E-20  1.95E-20  6.29E-21  2.50E-21
   615       1.75E-13  1.24E-13  7.84E-14  5.56E-14  3.95E-14  2.54E-14  1.85E-14  1.39E-14  1.02E-14  8.49E-15
             7.27E-15  5.69E-15  4.31E-15  2.92E-15  1.45E-15  7.50E-16  3.51E-16  1.14E-16  4.53E-17
   616       5.75E-16  4.06E-16  2.56E-16  1.81E-16  1.27E-16  7.84E-17  5.33E-17  3.50E-17  1.83E-17  1.02E-17
             5.14E-18  1.80E-18  7.45E-19  2.90E-19  7.88E-20  2.86E-20  1.03E-20  2.62E-21  9.29E-22
   618       5.68E-14  4.02E-14  2.55E-14  1.81E-14  1.28E-14  8.28E-15  6.04E-15  4.54E-15  3.33E-15  2.80E-15
             2.40E-15  1.89E-15  1.43E-15  9.70E-16  4.82E-16  2.49E-16  1.17E-16  3.79E-17  1.51E-17
